,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,TRACT_LAT,TRACT_LONG,State_x,Hospital,HOSPITAL_LONG,HOSPITAL_LAT,CT_dist,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
10,13090,13246,DC,11001009907,0.18,38.8827718,-76.9388146,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,5.4871573650741405 km,140,2018,"Census Tract 99.07, District of Columbia, District of Columbia",9907,11,1,11001009907,2955,1160,1795,31.9,272,2931.0,0.0,0.0,2916.0,0.0,0.0,15.0,24.0,45.0,15.0,22433.0,2953.0,424.0,164.0,369.0,242.0,241.0,186.0,28.0,158.0,2953,2771,182,11,1,9907,16416.66667,6534.201,40
11,13095,13251,DC,11001007803,0.381,38.8962674,-76.9407751,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,4.1345184185596535 km,34,2018,"Census Tract 78.03, District of Columbia, District of Columbia",7803,11,1,11001007803,4232,2066,2166,33.8,455,4078.0,27.0,9.0,3628.0,0.0,299.0,115.0,44.0,334.0,92.0,26365.0,4079.0,622.0,285.0,450.0,427.0,359.0,179.0,146.0,388.0,4232,3911,321,11,1,7803,11107.61155,4531.875999999999,22
12,13103,13259,DC,11001009902,0.5,38.8717861,-76.9445542,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,6.79828467661629 km,0,2018,"Census Tract 99.02, District of Columbia, District of Columbia",9902,11,1,11001009902,3085,1425,1660,38.7,540,3043.0,0.0,16.0,2979.0,0.0,0.0,48.0,42.0,26.0,47.0,23750.0,3078.0,480.0,251.0,431.0,251.0,130.0,225.0,83.0,399.0,3078,2960,118,11,1,9902,6170.0,8180.788000000001,36
13,13114,13270,DC,11001007703,0.39299999999999996,38.8863224,-76.947455,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,5.379458506932871 km,92,2018,"Census Tract 77.03, District of Columbia, District of Columbia",7703,11,1,11001007703,6682,3347,3335,26.3,748,6542.0,18.0,25.0,6180.0,0.0,319.0,0.0,14.0,319.0,0.0,20366.0,6556.0,903.0,519.0,722.0,396.0,365.0,146.0,116.0,346.0,6682,6617,65,11,1,7703,17002.544530000003,6164.329000000001,38
14,13115,13271,DC,11001009603,0.235,38.891828499999995,-76.94771949999999,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,4.8425888142147535 km,125,2018,"Census Tract 96.03, District of Columbia, District of Columbia",9603,11,1,11001009603,4040,1842,2198,41.0,486,3957.0,0.0,16.0,3892.0,0.0,39.0,10.0,22.0,39.0,10.0,27229.0,3969.0,483.0,366.0,405.0,460.0,372.0,266.0,139.0,329.0,4040,3642,398,11,1,9603,17191.48936,5305.668999999999,25
15,13118,13274,DC,11001009601,0.736,38.90913,-76.9490606,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,3.3595783469908214 km,136,2018,"Census Tract 96.01, District of Columbia, District of Columbia",9601,11,1,11001009601,2511,957,1554,33.5,239,2484.0,0.0,0.0,2400.0,0.0,13.0,71.0,6.0,15.0,69.0,14435.0,2457.0,669.0,196.0,192.0,196.0,104.0,97.0,70.0,173.0,2505,2426,79,11,1,9601,3411.6847829999997,4241.915,23
16,13126,13282,DC,11001009602,0.505,38.9035419,-76.9522863,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,4.0009847461282515 km,29,2018,"Census Tract 96.02, District of Columbia, District of Columbia",9602,11,1,11001009602,3705,1268,2437,29.6,283,3579.0,0.0,11.0,3512.0,0.0,29.0,27.0,42.0,140.0,18.0,19896.0,3621.0,552.0,288.0,451.0,348.0,216.0,146.0,98.0,114.0,3705,3631,74,11,1,9602,7336.633663,4658.518999999999,21
17,13133,13289,DC,11001009000,0.551,38.9226934,-76.9545101,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,2.99611558424482 km,160,2018,"Census Tract 90, District of Columbia, District of Columbia",9000,11,1,11001009000,3680,1392,2288,45.6,1066,3601.0,0.0,13.0,3177.0,31.0,0.0,380.0,45.0,293.0,220.0,37847.0,3646.0,486.0,273.0,420.0,198.0,236.0,356.0,96.0,898.0,3680,3597,83,11,1,9000,6678.76588,4849.616999999999,18
18,13138,13294,DC,11001009901,0.812,38.8753461,-76.9553332,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,6.773341443917323 km,101,2018,"Census Tract 99.01, District of Columbia, District of Columbia",9901,11,1,11001009901,2711,1309,1402,45.1,614,2615.0,0.0,207.0,2273.0,0.0,6.0,129.0,96.0,93.0,100.0,45313.0,2711.0,493.0,63.0,291.0,120.0,191.0,252.0,107.0,637.0,2711,2610,101,11,1,9901,3338.6699510000003,7596.904000000001,35
19,13147,13303,DC,11001009604,0.19399999999999998,38.893157200000005,-76.9585043,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,5.231304214783818 km,170,2018,"Census Tract 96.04, District of Columbia, District of Columbia",9604,11,1,11001009604,2343,900,1443,47.2,521,2313.0,24.0,0.0,2165.0,0.0,19.0,105.0,23.0,86.0,66.0,36400.0,2322.0,285.0,192.0,219.0,202.0,310.0,327.0,115.0,202.0,2343,2086,257,11,1,9604,12077.319590000001,5684.415,26
20,13148,13304,DC,11001007603,0.474,38.859109000000004,-76.9585469,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,8.534373478020889 km,157,2018,"Census Tract 76.03, District of Columbia, District of Columbia",7603,11,1,11001007603,4530,2056,2474,43.7,894,4415.0,0.0,75.0,3842.0,0.0,165.0,333.0,30.0,348.0,302.0,45263.0,4445.0,333.0,261.0,268.0,314.0,367.0,354.0,108.0,727.0,4462,4214,248,11,1,7603,9556.962025,9102.685000000001,39
21,13155,13311,DC,11001007708,0.28800000000000003,38.8871944,-76.9606349,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,5.872532515474734 km,121,2018,"Census Tract 77.08, District of Columbia, District of Columbia",7708,11,1,11001007708,3055,1298,1757,34.3,308,3016.0,0.0,0.0,3016.0,0.0,0.0,0.0,0.0,0.0,0.0,21597.0,3016.0,451.0,171.0,279.0,169.0,319.0,140.0,0.0,200.0,3055,3005,50,11,1,7708,10607.63889,10235.229,26
22,13162,13318,DC,11001007604,0.529,38.8660921,-76.9638007,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,8.020895547477814 km,165,2018,"Census Tract 76.04, District of Columbia, District of Columbia",7604,11,1,11001007604,4522,2099,2423,40.1,563,4368.0,36.0,17.0,3985.0,0.0,105.0,225.0,133.0,182.0,199.0,33080.0,4490.0,650.0,211.0,385.0,448.0,237.0,395.0,247.0,643.0,4503,4339,164,11,1,7604,8548.204159,8704.975,34
23,13171,13327,DC,11001007709,0.32,38.879862,-76.9675363,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,6.882960065141219 km,83,2018,"Census Tract 77.09, District of Columbia, District of Columbia",7709,11,1,11001007709,2410,1145,1265,39.4,389,2305.0,7.0,0.0,2255.0,0.0,14.0,29.0,94.0,70.0,20.0,24545.0,2390.0,424.0,151.0,247.0,254.0,171.0,165.0,65.0,151.0,2401,2294,107,11,1,7709,7531.25,7482.025000000001,28
24,13174,13330,DC,11001011100,2.208,38.9158612,-76.9681631,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,4.36361119145074 km,54,2018,"Census Tract 111, District of Columbia, District of Columbia",11100,11,1,11001011100,5571,2809,2762,41.0,1114,5228.0,10.0,80.0,4499.0,0.0,8.0,631.0,245.0,506.0,440.0,30694.0,5247.0,889.0,362.0,543.0,415.0,240.0,319.0,368.0,927.0,5345,5247,98,11,1,11100,2523.097826,5674.073000000001,15
25,13176,13332,DC,11001007502,0.23800000000000002,38.856632899999994,-76.9695453,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,9.182782816281525 km,156,2018,"Census Tract 75.02, District of Columbia, District of Columbia",7502,11,1,11001007502,5342,2276,3066,34.1,824,5244.0,0.0,0.0,5185.0,0.0,0.0,59.0,20.0,0.0,59.0,19981.0,5022.0,923.0,326.0,447.0,344.0,464.0,251.0,97.0,188.0,5100,4940,160,11,1,7502,22445.37815,9805.873999999998,36
26,13180,13336,DC,11001006804,0.595,38.8863842,-76.9704836,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,6.4735203694326735 km,71,2018,"Census Tract 68.04, District of Columbia, District of Columbia",6804,11,1,11001006804,2654,2426,228,33.3,87,2601.0,24.0,0.0,2229.0,0.0,68.0,280.0,49.0,182.0,185.0,9375.0,257.0,670.0,204.0,137.0,39.0,84.0,55.0,26.0,60.0,261,232,29,11,1,6804,4460.504202,9741.451,32
27,13181,13337,DC,11001007408,0.145,38.852605600000004,-76.9706838,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,9.626553367598937 km,155,2018,"Census Tract 74.08, District of Columbia, District of Columbia",7408,11,1,11001007408,3423,1818,1605,30.3,181,3376.0,87.0,0.0,3054.0,0.0,165.0,70.0,0.0,19.0,70.0,17305.0,2709.0,550.0,174.0,294.0,170.0,220.0,62.0,11.0,109.0,2768,2624,144,11,1,7408,23606.89655,10338.173,37
28,13188,13344,DC,11001009400,0.611,38.9368061,-76.9742464,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,4.643222325989292 km,137,2018,"Census Tract 94, District of Columbia, District of Columbia",9400,11,1,11001009400,4806,2239,2567,41.5,856,4599.0,35.0,99.0,3624.0,0.0,68.0,773.0,120.0,177.0,647.0,41830.0,4710.0,420.0,153.0,246.0,583.0,417.0,428.0,167.0,937.0,4786,4567,219,11,1,9400,7865.793781,6110.338999999997,34
29,13189,13345,DC,11001007903,0.096,38.8964252,-76.97430209999999,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,5.93423191209596 km,158,2018,"Census Tract 79.03, District of Columbia, District of Columbia",7903,11,1,11001007903,1968,961,1007,35.4,249,1894.0,0.0,27.0,1345.0,0.0,27.0,495.0,22.0,74.0,450.0,54563.0,1916.0,175.0,84.0,117.0,100.0,174.0,160.0,130.0,442.0,1966,1885,81,11,1,7903,20500.0,6874.1230000000005,30
30,13190,13346,DC,11001007409,0.154,38.8452834,-76.97432679999999,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,10.495568921274337 km,130,2018,"Census Tract 74.09, District of Columbia, District of Columbia",7409,11,1,11001007409,4392,1739,2653,26.9,299,4246.0,0.0,104.0,3922.0,0.0,184.0,36.0,146.0,184.0,36.0,21746.0,4392.0,476.0,219.0,606.0,281.0,368.0,137.0,91.0,213.0,4392,4155,237,11,1,7409,28519.480519999997,11540.804,44
31,13191,13347,DC,11001007403,0.127,38.8484766,-76.9743666,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,10.179579572453576 km,164,2018,"Census Tract 74.03, District of Columbia, District of Columbia",7403,11,1,11001007403,2790,1246,1544,29.6,146,2740.0,0.0,0.0,2649.0,0.0,43.0,48.0,0.0,0.0,48.0,18602.0,2740.0,759.0,95.0,266.0,341.0,302.0,75.0,14.0,60.0,2790,2609,181,11,1,7403,21968.503940000002,10897.229000000001,44
32,13194,13350,DC,11001008904,0.17300000000000001,38.9009808,-76.9748514,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,5.666394028209827 km,159,2018,"Census Tract 89.04, District of Columbia, District of Columbia",8904,11,1,11001008904,4065,1876,2189,33.9,355,3929.0,0.0,39.0,3293.0,0.0,229.0,368.0,120.0,462.0,238.0,28402.0,4049.0,645.0,330.0,258.0,785.0,408.0,192.0,75.0,220.0,4065,3630,435,11,1,8904,23497.10983,7040.876000000001,29
33,13196,13352,DC,11001007605,0.175,38.866043299999994,-76.9752566,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,8.527538379446792 km,76,2018,"Census Tract 76.05, District of Columbia, District of Columbia",7605,11,1,11001007605,3933,1705,2228,38.1,621,3704.0,0.0,51.0,3236.0,0.0,196.0,221.0,92.0,232.0,211.0,21820.0,3789.0,704.0,331.0,499.0,247.0,254.0,289.0,105.0,373.0,3926,3805,121,11,1,7605,22474.28571,9183.160000000002,34
34,13208,13364,DC,11001008903,0.11800000000000001,38.904157899999994,-76.97771800000001,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,5.6838359928843065 km,84,2018,"Census Tract 89.03, District of Columbia, District of Columbia",8903,11,1,11001008903,3342,1678,1664,31.1,268,3256.0,0.0,91.0,2513.0,0.0,145.0,507.0,35.0,137.0,507.0,27298.0,3291.0,400.0,255.0,402.0,365.0,274.0,185.0,168.0,304.0,3326,2917,409,11,1,8903,28322.0339,7308.648,31
35,13213,13369,DC,11001007504,0.308,38.8610018,-76.97940909999998,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,9.193194851773983 km,75,2018,"Census Tract 75.04, District of Columbia, District of Columbia",7504,11,1,11001007504,2796,1352,1444,29.8,154,2755.0,0.0,0.0,2737.0,0.0,5.0,13.0,7.0,12.0,13.0,15643.0,2720.0,469.0,304.0,314.0,152.0,32.0,62.0,50.0,236.0,2796,2734,62,11,1,7504,9077.922078,9980.768,35
36,13216,13372,DC,11001007601,0.431,38.871632700000006,-76.97981850000001,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,8.252889942109647 km,82,2018,"Census Tract 76.01, District of Columbia, District of Columbia",7601,11,1,11001007601,4965,2215,2750,38.9,644,4836.0,0.0,9.0,4338.0,0.0,80.0,409.0,34.0,247.0,379.0,26027.0,4826.0,786.0,473.0,472.0,545.0,486.0,287.0,202.0,460.0,4921,4878,43,11,1,7601,11519.72158,8529.902000000002,27
37,13220,13376,DC,11001006801,0.094,38.887741299999995,-76.9801087,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,6.947881535240035 km,70,2018,"Census Tract 68.01, District of Columbia, District of Columbia",6801,11,1,11001006801,2380,1093,1287,35.4,207,2267.0,0.0,87.0,881.0,0.0,28.0,1271.0,97.0,145.0,1158.0,54635.0,2329.0,244.0,98.0,102.0,163.0,208.0,297.0,181.0,595.0,2356,2338,18,11,1,6801,25319.14894,7692.795000000001,27
38,13221,13377,DC,11001007901,0.155,38.89655429999999,-76.9804319,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,6.346129273510375 km,133,2018,"Census Tract 79.01, District of Columbia, District of Columbia",7901,11,1,11001007901,4193,1974,2219,33.0,349,4049.0,26.0,23.0,2859.0,0.0,100.0,1041.0,79.0,114.0,986.0,41263.0,4111.0,387.0,301.0,255.0,355.0,390.0,391.0,217.0,568.0,4156,4038,118,11,1,7901,27051.6129,7503.3460000000005,37
39,13224,13380,DC,11001008804,0.3,38.9102408,-76.98126690000001,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,5.652189429510827 km,97,2018,"Census Tract 88.04, District of Columbia, District of Columbia",8804,11,1,11001008804,2849,1335,1514,33.3,229,2718.0,18.0,186.0,2071.0,0.0,31.0,412.0,72.0,196.0,257.0,29635.0,2763.0,308.0,299.0,284.0,236.0,288.0,135.0,80.0,463.0,2849,2571,278,11,1,8804,9496.666667,7212.462,27
40,13225,13381,DC,11001006802,0.10800000000000001,38.8832158,-76.9814483,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,7.380369925540121 km,131,2018,"Census Tract 68.02, District of Columbia, District of Columbia",6802,11,1,11001006802,2578,1214,1364,34.2,227,2423.0,0.0,36.0,737.0,0.0,6.0,1644.0,82.0,62.0,1597.0,76289.0,2505.0,169.0,68.0,96.0,128.0,152.0,273.0,120.0,1039.0,2538,2409,129,11,1,6802,23870.37037,8150.719,33
41,13229,13385,DC,11001007404,0.319,38.850339,-76.9821013,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,10.321553394423495 km,74,2018,"Census Tract 74.04, District of Columbia, District of Columbia",7404,11,1,11001007404,3947,1885,2062,27.3,347,3792.0,0.0,9.0,3452.0,0.0,254.0,77.0,24.0,180.0,77.0,25183.0,3816.0,688.0,207.0,269.0,246.0,295.0,209.0,64.0,363.0,3947,3618,329,11,1,7404,12373.04075,11472.145,37
42,13231,13387,DC,11001008002,0.22399999999999998,38.8915403,-76.9827594,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,6.845626476604292 km,134,2018,"Census Tract 80.02, District of Columbia, District of Columbia",8002,11,1,11001008002,3380,1559,1821,36.3,413,3205.0,0.0,69.0,845.0,0.0,28.0,2263.0,59.0,253.0,2050.0,70366.0,3254.0,139.0,136.0,150.0,146.0,382.0,335.0,164.0,1234.0,3355,3337,18,11,1,8002,15089.28571,7806.034000000001,32
43,13237,13393,DC,11001009503,0.55,38.9434458,-76.98452759999999,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,5.669212287468337 km,169,2018,"Census Tract 95.03, District of Columbia, District of Columbia",9503,11,1,11001009503,3247,1439,1808,42.4,659,3150.0,0.0,32.0,2389.0,0.0,6.0,723.0,42.0,80.0,678.0,52846.0,3124.0,376.0,72.0,263.0,173.0,335.0,318.0,202.0,780.0,3213,3173,40,11,1,9503,5903.636364,7049.103999999997,42
44,13242,13398,DC,11001007407,0.233,38.857490500000004,-76.9850809,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,9.790945278238318 km,21,2018,"Census Tract 74.07, District of Columbia, District of Columbia",7407,11,1,11001007407,3164,1238,1926,32.3,294,3145.0,0.0,0.0,3085.0,0.0,0.0,60.0,0.0,56.0,50.0,26125.0,3124.0,432.0,188.0,367.0,273.0,241.0,109.0,170.0,257.0,3164,2973,191,11,1,7407,13579.399140000001,10451.394,35
45,13244,13400,DC,11001007304,0.479,38.841797899999996,-76.98555909999999,Virginia,Inova Alexandria Hospital,-77.10566999999999,38.82205,10.65726286430495 km,25,2018,"Census Tract 73.04, District of Columbia, District of Columbia",7304,11,1,11001007304,3913,1557,2356,32.5,482,3746.0,0.0,0.0,3501.0,0.0,100.0,145.0,31.0,100.0,145.0,19796.0,3598.0,508.0,399.0,391.0,338.0,250.0,186.0,32.0,187.0,3734,3591,143,11,1,7304,8169.102295999999,17097.873000000003,52
46,13246,13402,DC,11001009301,0.42700000000000005,38.930753700000004,-76.986464,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,5.646176723392191 km,11,2018,"Census Tract 93.01, District of Columbia, District of Columbia",9301,11,1,11001009301,3450,1661,1789,42.2,618,3320.0,0.0,156.0,1737.0,0.0,73.0,1354.0,101.0,244.0,1273.0,35568.0,3421.0,624.0,167.0,283.0,299.0,192.0,186.0,95.0,930.0,3441,3370,71,11,1,9301,8079.625293000001,7247.889999999997,33
47,13247,13403,DC,11001008001,0.125,38.8961726,-76.98665240000001,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,6.8126913955480575 km,8,2018,"Census Tract 80.01, District of Columbia, District of Columbia",8001,11,1,11001008001,3308,1549,1759,34.9,275,3061.0,0.0,108.0,813.0,0.0,44.0,2096.0,141.0,129.0,2003.0,80882.0,3150.0,104.0,165.0,136.0,85.0,197.0,267.0,103.0,1331.0,3230,3185,45,11,1,8001,26464.0,8008.286999999999,40
48,13248,13404,DC,11001008802,0.18100000000000002,38.9039498,-76.98667859999999,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,6.375144084787704 km,124,2018,"Census Tract 88.02, District of Columbia, District of Columbia",8802,11,1,11001008802,4463,2079,2384,35.3,677,4334.0,13.0,77.0,3011.0,0.0,32.0,1201.0,50.0,131.0,1117.0,37181.0,4349.0,587.0,358.0,507.0,320.0,407.0,425.0,179.0,850.0,4433,4256,177,11,1,8802,24657.45856,7880.188000000001,35
49,13249,13405,DC,11001007100,0.233,38.8771811,-76.986838,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,8.186222172730975 km,120,2018,"Census Tract 71, District of Columbia, District of Columbia",7100,11,1,11001007100,3279,1561,1718,31.0,191,3114.0,0.0,139.0,1937.0,0.0,19.0,1019.0,74.0,166.0,911.0,46851.0,3188.0,569.0,87.0,119.0,102.0,184.0,209.0,130.0,652.0,3279,3254,25,11,1,7100,14072.961369999999,8940.253,31
50,13252,13408,DC,11001009700,0.156,38.83541829999999,-76.9870248,Virginia,Inova Alexandria Hospital,-77.10566999999999,38.82205,10.408874327041776 km,171,2018,"Census Tract 97, District of Columbia, District of Columbia",9700,11,1,11001009700,3313,1461,1852,28.6,379,3313.0,0.0,0.0,3267.0,0.0,8.0,38.0,0.0,88.0,25.0,22834.0,3313.0,461.0,198.0,384.0,102.0,365.0,192.0,34.0,201.0,3313,3141,172,11,1,9700,21237.179490000002,16015.750000000002,50
51,13253,13409,DC,11001007503,0.19899999999999998,38.8640724,-76.98709000000001,Maryland,UM Prince George's Hospital Center,-76.921352,38.930279,9.302837764207018 km,81,2018,"Census Tract 75.03, District of Columbia, District of Columbia",7503,11,1,11001007503,2552,1101,1451,27.7,244,2504.0,0.0,0.0,2358.0,0.0,18.0,128.0,17.0,33.0,128.0,15962.0,2521.0,471.0,247.0,235.0,126.0,126.0,86.0,64.0,121.0,2552,2534,18,11,1,7503,12824.1206,9799.141999999998,29
