,index,Unnamed: 0,Unnamed: 0.1,GEOID,ALAND_SQMI,TRACT_LAT,TRACT_LONG,Hospital,HOSPITAL_LONG,HOSPITAL_LAT,CT_dist,Unnamed: 0.1.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
10,8614,8707,8707,42017105812,0.31,40.1533147,-74.8232101,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,6.501472105289128 km,2183,2018,"Census Tract 1058.12, Bucks County, Pennsylvania",105812,42,17,42017105812,1546,740,806,39.9,229,1491.0,0.0,15.0,52.0,0.0,7.0,1417.0,48.0,25.0,1399.0,37933.0,1469.0,133.0,93.0,177.0,148.0,228.0,151.0,74.0,171.0,1546,1488,58,42,17,105812,4987.096774000001,7829.722,30
11,8617,8710,8710,42017105507,2.87,40.2154802,-74.8243199,Capital Health Regional Medical Center,-74.75259,40.23608,6.519509324459403 km,2191,2018,"Census Tract 1055.07, Bucks County, Pennsylvania",105507,42,17,42017105507,6846,3708,3138,48.9,1268,6654.0,0.0,235.0,48.0,0.0,33.0,6338.0,91.0,222.0,6122.0,64953.0,6685.0,475.0,359.0,197.0,308.0,396.0,698.0,318.0,2104.0,6831,6740,91,42,17,105507,2385.365854,7878.415,39
12,8618,8711,8711,42017105801,3.455,40.1962739,-74.8245803,St. Francis Medical Center,-74.74192,40.21717,7.409990667850308 km,1692,2018,"Census Tract 1058.01, Bucks County, Pennsylvania",105801,42,17,42017105801,6070,2958,3112,37.9,646,5866.0,0.0,341.0,1266.0,0.0,41.0,4218.0,73.0,317.0,3948.0,38372.0,5928.0,651.0,255.0,444.0,684.0,576.0,475.0,340.0,934.0,6070,5600,470,42,17,105801,1756.874096,8983.906000000003,38
13,8628,8721,8721,42017100404,1.127,40.1418768,-74.83282829999999,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,4.991202357243077 km,1863,2018,"Census Tract 1004.04, Bucks County, Pennsylvania",100404,42,17,42017100404,6480,3077,3403,39.5,883,6360.0,5.0,57.0,322.0,0.0,86.0,5890.0,79.0,466.0,5562.0,35791.0,6423.0,622.0,224.0,683.0,723.0,883.0,792.0,234.0,450.0,6480,6356,124,42,17,100404,5749.778172,6415.968000000002,31
14,8632,8725,8725,42017100407,0.248,40.1659333,-74.8341428,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,7.288559331656792 km,2206,2018,"Census Tract 1004.07, Bucks County, Pennsylvania",100407,42,17,42017100407,1001,455,546,50.9,233,937.0,0.0,2.0,23.0,0.0,0.0,912.0,44.0,0.0,912.0,38065.0,981.0,98.0,91.0,98.0,102.0,95.0,122.0,56.0,162.0,1001,980,21,42,17,100407,4036.2903229999997,8385.339000000002,39
15,8637,8730,8730,42103950601,13.014000000000001,41.3630372,-74.8373457,Catskill Regional Medical Center,-74.7266098,41.71417279999999,40.07842952280453 km,3044,2018,"Census Tract 9506.01, Pike County, Pennsylvania",950601,42,103,42103950601,1447,687,760,52.1,355,1430.0,0.0,38.0,2.0,0.0,7.0,1383.0,17.0,60.0,1337.0,32589.0,1444.0,171.0,70.0,182.0,183.0,101.0,122.0,55.0,247.0,1447,1332,115,42,103,950601,111.1879514,61753.06100000002,75
16,8638,8731,8731,42017105809,1.213,40.1789924,-74.8376092,St. Mary Medical Center,-74.92518000000001,40.20259,7.90409952097335 km,1693,2018,"Census Tract 1058.09, Bucks County, Pennsylvania",105809,42,17,42017105809,4132,2189,1943,40.2,615,3984.0,0.0,66.0,94.0,0.0,184.0,3640.0,112.0,289.0,3535.0,31036.0,4096.0,463.0,206.0,588.0,562.0,416.0,403.0,204.0,382.0,4132,4047,85,42,17,105809,3406.430338,11526.944999999998,45
17,8639,8732,8732,42017105600,0.934,40.240292600000004,-74.83893409999999,Capital Health Regional Medical Center,-74.75259,40.23608,7.362447483264459 km,2192,2018,"Census Tract 1056, Bucks County, Pennsylvania",105600,42,17,42017105600,2472,1271,1201,45.3,423,2393.0,0.0,98.0,56.0,0.0,11.0,2228.0,57.0,37.0,2202.0,50784.0,2450.0,262.0,79.0,151.0,214.0,262.0,310.0,94.0,606.0,2472,2399,73,42,17,105600,2646.680942,9523.250000000002,45
18,8640,8733,8733,42017100408,1.189,40.154807299999995,-74.8413324,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,5.913601244870878 km,2260,2018,"Census Tract 1004.08, Bucks County, Pennsylvania",100408,42,17,42017100408,6704,3519,3185,39.4,833,6567.0,0.0,124.0,255.0,0.0,32.0,6156.0,137.0,403.0,5875.0,32374.0,6692.0,807.0,404.0,675.0,852.0,913.0,642.0,166.0,555.0,6704,6383,321,42,17,100408,5638.3515560000005,7179.966,42
19,8642,8735,8735,42017100500,0.564,40.1077761,-74.84305959999999,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,2.044013389628988 km,2214,2018,"Census Tract 1005, Bucks County, Pennsylvania",100500,42,17,42017100500,2471,1138,1333,42.9,450,2450.0,10.0,0.0,33.0,0.0,0.0,2407.0,10.0,97.0,2320.0,35719.0,2460.0,343.0,103.0,257.0,206.0,284.0,244.0,51.0,353.0,2463,2268,195,42,17,100500,4381.205674,3304.546,25
20,8648,8741,8741,42017100403,1.591,40.1288197,-74.8449181,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,3.2125487152307928 km,2176,2018,"Census Tract 1004.03, Bucks County, Pennsylvania",100403,42,17,42017100403,2247,1111,1136,40.9,426,2200.0,16.0,18.0,813.0,0.0,38.0,1315.0,32.0,343.0,1062.0,30707.0,2232.0,204.0,150.0,331.0,195.0,304.0,133.0,93.0,161.0,2229,2068,161,42,17,100403,1412.3192960000001,4625.419999999999,22
21,8653,8746,8746,42017105808,0.9129999999999999,40.1839499,-74.847645,St. Mary Medical Center,-74.92518000000001,40.20259,6.9191330236298265 km,2257,2018,"Census Tract 1058.08, Bucks County, Pennsylvania",105808,42,17,42017105808,3348,1640,1708,42.9,507,3195.0,0.0,129.0,68.0,0.0,11.0,2987.0,103.0,97.0,2901.0,34167.0,3298.0,379.0,212.0,282.0,446.0,302.0,390.0,151.0,404.0,3348,3141,207,42,17,105808,3667.0317630000004,9969.889,43
22,8657,8750,8750,42017100406,1.094,40.1646257,-74.8527276,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,6.699078797286998 km,2250,2018,"Census Tract 1004.06, Bucks County, Pennsylvania",100406,42,17,42017100406,3577,1696,1881,46.7,784,3417.0,25.0,257.0,179.0,0.0,0.0,2956.0,148.0,139.0,2879.0,36250.0,3565.0,451.0,235.0,391.0,358.0,392.0,266.0,162.0,675.0,3577,3424,153,42,17,100406,3269.6526510000003,7641.550000000001,43
23,8658,8751,8751,42017100600,0.419,40.09774779999999,-74.853532,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,1.4069306543070248 km,2241,2018,"Census Tract 1006, Bucks County, Pennsylvania",100600,42,17,42017100600,3918,1698,2220,39.2,499,3698.0,45.0,57.0,299.0,0.0,252.0,3045.0,195.0,978.0,2314.0,24289.0,3893.0,551.0,367.0,649.0,410.0,451.0,288.0,87.0,302.0,3908,3566,342,42,17,100600,9350.835321999999,1898.7959999999998,15
24,8661,8754,8754,42017105506,2.237,40.2219252,-74.8550175,St. Mary Medical Center,-74.92518000000001,40.20259,6.346999418572583 km,2185,2018,"Census Tract 1055.06, Bucks County, Pennsylvania",105506,42,17,42017105506,4132,2169,1963,42.9,531,4012.0,0.0,369.0,186.0,0.0,0.0,3457.0,86.0,20.0,3437.0,72685.0,4098.0,623.0,98.0,123.0,109.0,160.0,220.0,189.0,1372.0,4132,4103,29,42,17,105506,1847.1166739999999,9000.923,31
25,8662,8755,8755,42017105511,1.742,40.205408399999996,-74.8553893,St. Mary Medical Center,-74.92518000000001,40.20259,5.950159664148833 km,520,2018,"Census Tract 1055.11, Bucks County, Pennsylvania",105511,42,17,42017105511,4109,2056,2053,49.1,711,4082.0,0.0,319.0,129.0,0.0,16.0,3618.0,27.0,85.0,3533.0,55000.0,3955.0,443.0,185.0,379.0,190.0,289.0,219.0,147.0,1232.0,3955,3922,33,42,17,105511,2358.783008,8948.273,29
26,8663,8756,8756,42017100402,1.318,40.1380006,-74.85582120000001,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,3.753079874592458 km,2259,2018,"Census Tract 1004.02, Bucks County, Pennsylvania",100402,42,17,42017100402,6730,3104,3626,36.1,842,6564.0,0.0,97.0,273.0,0.0,229.0,5965.0,105.0,608.0,5586.0,31472.0,6627.0,948.0,476.0,500.0,610.0,930.0,600.0,147.0,449.0,6708,6379,329,42,17,100402,5106.2215479999995,4837.765999999999,27
27,8664,8757,8757,42017100700,0.7170000000000001,40.1069302,-74.856259,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,0.9182879342637444 km,2242,2018,"Census Tract 1007, Bucks County, Pennsylvania",100700,42,17,42017100700,3225,1483,1742,33.0,474,3127.0,0.0,82.0,745.0,0.0,152.0,2148.0,81.0,473.0,1827.0,26267.0,3198.0,323.0,328.0,403.0,335.0,236.0,237.0,90.0,232.0,3225,2962,263,42,17,100700,4497.90795,2147.774,15
28,8666,8759,8759,42017105807,0.606,40.1714828,-74.8604405,St. Mary Medical Center,-74.92518000000001,40.20259,6.505887149499563 km,2167,2018,"Census Tract 1058.07, Bucks County, Pennsylvania",105807,42,17,42017105807,3901,1861,2040,39.8,532,3823.0,0.0,449.0,329.0,0.0,69.0,2976.0,66.0,295.0,2806.0,27172.0,3889.0,684.0,191.0,518.0,431.0,363.0,281.0,128.0,395.0,3901,3659,242,42,17,105807,6437.293729,9657.132000000001,45
29,8672,8765,8765,42017100303,2.362,40.116844799999996,-74.8619314,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,1.350854196923608 km,1699,2018,"Census Tract 1003.03, Bucks County, Pennsylvania",100303,42,17,42017100303,5201,2447,2754,38.9,749,4930.0,21.0,103.0,1157.0,0.0,198.0,3451.0,195.0,995.0,2729.0,26485.0,4939.0,626.0,450.0,667.0,451.0,642.0,216.0,214.0,435.0,5015,4611,404,42,17,100303,2201.947502,1291.4630000000002,9
30,8676,8769,8769,42017105509,4.118,40.2412411,-74.8685276,St. Mary Medical Center,-74.92518000000001,40.20259,6.455361544129022 km,518,2018,"Census Tract 1055.09, Bucks County, Pennsylvania",105509,42,17,42017105509,4369,2219,2150,46.2,721,4288.0,56.0,219.0,111.0,0.0,0.0,3902.0,70.0,143.0,3783.0,60122.0,4358.0,517.0,115.0,221.0,276.0,189.0,304.0,144.0,1254.0,4369,4278,91,42,17,105509,1060.951918,7941.966,28
31,8681,8774,8774,42017100805,1.524,40.1518425,-74.87126440000002,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,5.185193866190303 km,2261,2018,"Census Tract 1008.05, Bucks County, Pennsylvania",100805,42,17,42017100805,6353,2926,3427,42.4,958,6274.0,0.0,0.0,298.0,0.0,74.0,5902.0,25.0,89.0,5902.0,35685.0,6299.0,519.0,365.0,660.0,730.0,673.0,597.0,257.0,844.0,6353,6165,188,42,17,100805,4168.635171,5816.046,41
32,8686,8779,8779,42017105510,1.156,40.2077386,-74.87289320000001,St. Mary Medical Center,-74.92518000000001,40.20259,4.4881396017328035 km,519,2018,"Census Tract 1055.10, Bucks County, Pennsylvania",105510,42,17,42017105510,5627,2699,2928,42.4,1077,5475.0,0.0,331.0,282.0,0.0,333.0,4529.0,137.0,430.0,4140.0,49988.0,5594.0,357.0,188.0,547.0,449.0,765.0,408.0,440.0,1456.0,5627,5430,197,42,17,105510,4867.647059000001,9249.02,37
33,8687,8780,8780,42017100401,1.253,40.1348354,-74.87313890000001,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,3.326886871778015 km,2213,2018,"Census Tract 1004.01, Bucks County, Pennsylvania",100401,42,17,42017100401,6329,3296,3033,40.1,912,5977.0,0.0,158.0,289.0,0.0,124.0,5406.0,320.0,829.0,4971.0,35106.0,6297.0,581.0,425.0,963.0,452.0,859.0,740.0,346.0,496.0,6301,6043,258,42,17,100401,5051.077414,3466.169,26
34,8700,8793,8793,42017100804,0.991,40.1554877,-74.88295450000001,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,5.743302711928339 km,2207,2018,"Census Tract 1008.04, Bucks County, Pennsylvania",100804,42,17,42017100804,3772,1838,1934,44.9,697,3671.0,0.0,32.0,182.0,0.0,18.0,3439.0,72.0,169.0,3286.0,36606.0,3656.0,464.0,191.0,525.0,251.0,396.0,323.0,265.0,587.0,3685,3550,135,42,17,100804,3806.256307,6290.19,41
35,8701,8794,8794,42017105508,3.772,40.2575621,-74.8834769,St. Mary Medical Center,-74.92518000000001,40.20259,7.060899393246924 km,517,2018,"Census Tract 1055.08, Bucks County, Pennsylvania",105508,42,17,42017105508,3487,1698,1789,46.0,401,3416.0,0.0,349.0,34.0,0.0,8.0,3025.0,39.0,174.0,2870.0,57255.0,3455.0,389.0,100.0,226.0,154.0,202.0,195.0,64.0,1043.0,3487,3473,14,42,17,105508,924.4432662,9060.546000000002,28
36,8702,8795,8795,42017100306,0.607,40.1061893,-74.8836008,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,1.4352517557428548 km,2212,2018,"Census Tract 1003.06, Bucks County, Pennsylvania",100306,42,17,42017100306,3239,1550,1689,36.5,478,2982.0,19.0,279.0,645.0,0.0,9.0,2030.0,184.0,339.0,1756.0,25169.0,3166.0,380.0,267.0,516.0,343.0,339.0,232.0,58.0,203.0,3239,2994,245,42,17,100306,5336.079077,2172.0750000000003,13
37,8703,8796,8796,42017100803,1.204,40.1693061,-74.8844469,St. Mary Medical Center,-74.92518000000001,40.20259,5.068738651344587 km,2243,2018,"Census Tract 1008.03, Bucks County, Pennsylvania",100803,42,17,42017100803,4689,2070,2619,39.5,744,4614.0,0.0,240.0,207.0,0.0,0.0,4167.0,18.0,638.0,3529.0,32196.0,4632.0,507.0,357.0,479.0,392.0,449.0,385.0,183.0,589.0,4689,4471,218,42,17,100803,3894.518272,8174.455,33
38,8714,8807,8807,42017100809,3.0189999999999997,40.2031811,-74.89057659999999,St. Mary Medical Center,-74.92518000000001,40.20259,2.946884934325348 km,2177,2018,"Census Tract 1008.09, Bucks County, Pennsylvania",100809,42,17,42017100809,5411,2576,2835,44.7,929,5363.0,0.0,329.0,121.0,0.0,44.0,4869.0,0.0,279.0,4634.0,57062.0,5347.0,556.0,183.0,273.0,364.0,388.0,420.0,287.0,1578.0,5395,5210,185,42,17,100809,1792.315336,5087.893000000001,15
39,8715,8808,8808,42017100302,2.6489999999999996,40.0847565,-74.89155509999999,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,3.104972247669462 km,2175,2018,"Census Tract 1003.02, Bucks County, Pennsylvania",100302,42,17,42017100302,4814,2462,2352,40.4,587,4696.0,0.0,95.0,49.0,0.0,35.0,4517.0,65.0,234.0,4318.0,27161.0,4730.0,580.0,359.0,620.0,355.0,602.0,444.0,107.0,293.0,4814,4508,306,42,17,100302,1817.2895429999999,4146.964999999998,35
40,8717,8810,8810,42017100811,0.728,40.1472926,-74.89366940000001,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,5.197452236259588 km,2178,2018,"Census Tract 1008.11, Bucks County, Pennsylvania",100811,42,17,42017100811,4616,2056,2560,34.6,482,4499.0,8.0,772.0,774.0,0.0,118.0,2827.0,66.0,266.0,2711.0,31952.0,4536.0,464.0,200.0,515.0,624.0,596.0,326.0,131.0,550.0,4616,4362,254,42,17,100811,6340.659341,5863.929,31
41,8719,8812,8812,42103950606,34.705,41.324327000000004,-74.8942554,Wayne Memorial Hospital,-75.26023,41.576370000000004,41.45795987009752 km,3047,2018,"Census Tract 9506.06, Pike County, Pennsylvania",950606,42,103,42103950606,5993,2838,3155,43.5,1003,5917.0,10.0,309.0,61.0,0.0,44.0,5493.0,14.0,525.0,5162.0,35218.0,5919.0,823.0,317.0,736.0,489.0,514.0,485.0,559.0,834.0,5993,5527,466,42,103,950606,172.6840513,51057.405000000035,71
42,8722,8815,8815,42017100304,1.5519999999999998,40.1122065,-74.8959059,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,2.5974832112822748 km,2189,2018,"Census Tract 1003.04, Bucks County, Pennsylvania",100304,42,17,42017100304,2589,1222,1367,34.3,170,2559.0,0.0,175.0,402.0,0.0,81.0,1901.0,0.0,194.0,1788.0,24272.0,2559.0,315.0,289.0,376.0,242.0,228.0,212.0,88.0,164.0,2589,2350,239,42,17,100304,1668.170103,4467.377999999999,24
43,8725,8818,8818,42017100307,0.894,40.0984599,-74.89847840000002,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,2.8041433119213703 km,2205,2018,"Census Tract 1003.07, Bucks County, Pennsylvania",100307,42,17,42017100307,4892,2298,2594,39.2,612,4714.0,0.0,239.0,570.0,0.0,146.0,3759.0,113.0,536.0,3418.0,28737.0,4806.0,539.0,465.0,511.0,582.0,548.0,430.0,169.0,365.0,4876,4591,285,42,17,100307,5472.035793999999,3503.394,18
44,8726,8819,8819,42017100807,3.361,40.1797416,-74.89885699999999,St. Mary Medical Center,-74.92518000000001,40.20259,3.3854275526859023 km,1864,2018,"Census Tract 1008.07, Bucks County, Pennsylvania",100807,42,17,42017100807,4325,2298,2027,59.1,1770,4228.0,0.0,162.0,167.0,0.0,0.0,3899.0,77.0,230.0,3780.0,35938.0,4003.0,387.0,379.0,530.0,496.0,427.0,489.0,173.0,739.0,4036,3909,127,42,17,100807,1286.819399,5741.033999999999,24
45,8729,8822,8822,42017106000,1.367,40.1462473,-74.9021199,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,5.455349525884701 km,521,2018,"Census Tract 1060, Bucks County, Pennsylvania",106000,42,17,42017106000,3963,2032,1931,41.4,571,3879.0,20.0,256.0,95.0,0.0,21.0,3487.0,43.0,65.0,3443.0,40693.0,3906.0,329.0,202.0,367.0,322.0,491.0,354.0,186.0,639.0,3963,3852,111,42,17,106000,2899.049012,7791.44,40
46,8734,8827,8827,42103950102,45.29,41.4192467,-74.90830009999999,Wayne Memorial Hospital,-75.26023,41.576370000000004,34.17670960719996 km,3035,2018,"Census Tract 9501.02, Pike County, Pennsylvania",950102,42,103,42103950102,2295,1199,1096,47.3,505,2251.0,0.0,32.0,17.0,0.0,2.0,2200.0,30.0,268.0,1961.0,30538.0,2254.0,399.0,167.0,204.0,261.0,283.0,197.0,71.0,243.0,2295,2075,220,42,103,950102,50.67343784,49822.379,78
47,8737,8830,8830,42103950702,18.39,41.260408500000004,-74.9101926,Pocono Medical Center,-75.1747,40.99224,37.152641869358305 km,3049,2018,"Census Tract 9507.02, Pike County, Pennsylvania",950702,42,103,42103950702,3086,1678,1408,46.8,500,2948.0,0.0,24.0,18.0,12.0,31.0,2863.0,130.0,359.0,2550.0,28647.0,3039.0,500.0,169.0,381.0,200.0,300.0,319.0,81.0,344.0,3086,2771,315,42,103,950702,167.8085916,43622.030000000006,60
48,8745,8838,8838,42017100212,1.045,40.1345338,-74.9125945,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,5.078458097881813 km,2211,2018,"Census Tract 1002.12, Bucks County, Pennsylvania",100212,42,17,42017100212,3766,1881,1885,43.3,626,3650.0,0.0,410.0,266.0,0.0,32.0,2942.0,86.0,309.0,2645.0,34058.0,3705.0,590.0,173.0,395.0,329.0,350.0,363.0,130.0,589.0,3766,3629,137,42,17,100212,3603.827751,7749.650000000001,39
49,8746,8839,8839,42017101100,0.418,40.1551657,-74.9146547,St. Mary Medical Center,-74.92518000000001,40.20259,5.341661590559543 km,1700,2018,"Census Tract 1011, Bucks County, Pennsylvania",101100,42,17,42017101100,3013,1430,1583,31.7,268,2804.0,0.0,231.0,539.0,0.0,51.0,1983.0,136.0,253.0,1834.0,28359.0,2637.0,481.0,191.0,253.0,250.0,257.0,187.0,128.0,351.0,3013,2691,322,42,17,101100,7208.133970999999,6899.085,35
50,8747,8840,8840,42017105206,2.741,40.2495614,-74.9150631,St. Mary Medical Center,-74.92518000000001,40.20259,5.286256192529944 km,514,2018,"Census Tract 1052.06, Bucks County, Pennsylvania",105206,42,17,42017105206,5169,2366,2803,46.5,954,5084.0,36.0,455.0,201.0,0.0,0.0,4392.0,66.0,166.0,4262.0,60845.0,5089.0,485.0,82.0,280.0,254.0,590.0,357.0,234.0,1525.0,5108,5048,60,42,17,105206,1885.8080989999999,7910.883000000001,28
51,8749,8842,8842,42017100210,2.535,40.116139000000004,-74.9159554,Lower Bucks Prime Healthcare Services,-74.86681,40.105270000000004,4.360277724352628 km,2210,2018,"Census Tract 1002.10, Bucks County, Pennsylvania",100210,42,17,42017100210,7289,3641,3648,42.5,1077,6953.0,0.0,861.0,524.0,0.0,2.0,5566.0,265.0,516.0,5117.0,28147.0,7202.0,1406.0,506.0,820.0,463.0,625.0,695.0,318.0,976.0,7289,6667,622,42,17,100210,2875.345168,8452.252,47
