,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,TRACT_LAT,TRACT_LONG,State_x,Hospital,HOSPITAL_LONG,HOSPITAL_LAT,CT_dist,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
11,38947,39311,AR,5035030502,0.315,35.1418472,-90.15406899999999,Tennessee,Methodist University Hospital,-90.01928000000001,35.1364,12.298634132289342 km,103,2018,"Census Tract 305.02, Crittenden County, Arkansas",30502,5,35,5035030502,687,343,344,29.5,58,654.0,0.0,0.0,591.0,0.0,0.0,63.0,25.0,0.0,63.0,16324.0,670.0,74.0,92.0,101.0,60.0,28.0,13.0,0.0,0.0,687,642,45,5,35,30502,2180.952381,14385.012000000004,38
12,38949,39313,AR,5093010900,168.83599999999998,35.72422589999999,-90.1546817,Arkansas,St. Bernards Medical Center,-90.70249,35.83633,51.06697782191919 km,382,2018,"Census Tract 109, Mississippi County, Arkansas",10900,5,93,5093010900,2505,1418,1087,34.4,268,2388.0,9.0,11.0,668.0,0.0,49.0,1651.0,62.0,103.0,1596.0,16008.0,2172.0,525.0,274.0,300.0,232.0,127.0,69.0,30.0,91.0,2228,1988,240,5,93,10900,14.83688313,61019.47500000002,73
13,38962,39326,AR,5035030803,6.888,35.1715003,-90.1607527,Tennessee,Methodist University Hospital,-90.01928000000001,35.1364,13.465904213307466 km,538,2018,"Census Tract 308.03, Crittenden County, Arkansas",30803,5,35,5035030803,1827,930,897,43.3,179,1781.0,5.0,22.0,594.0,0.0,0.0,1160.0,46.0,27.0,1133.0,47227.0,1827.0,148.0,80.0,130.0,130.0,197.0,186.0,179.0,222.0,1827,1761,66,5,35,30803,265.2439024,14894.433999999997,30
14,38965,39329,AR,5035030501,0.24100000000000002,35.1409322,-90.1612786,Tennessee,Methodist University Hospital,-90.01928000000001,35.1364,12.950649686787076 km,104,2018,"Census Tract 305.01, Crittenden County, Arkansas",30501,5,35,5035030501,681,356,325,50.1,122,681.0,0.0,0.0,659.0,0.0,0.0,22.0,0.0,0.0,22.0,15340.0,681.0,167.0,102.0,168.0,57.0,43.0,21.0,5.0,0.0,681,625,56,5,35,30501,2825.726141,15485.254000000004,41
15,38980,39344,AR,5035030102,1.05,35.154264899999994,-90.1676997,Tennessee,Methodist University Hospital,-90.01928000000001,35.1364,13.669413837240787 km,102,2018,"Census Tract 301.02, Crittenden County, Arkansas",30102,5,35,5035030102,3169,1371,1798,33.1,255,3123.0,0.0,12.0,2823.0,0.0,0.0,288.0,17.0,0.0,288.0,18243.0,3111.0,521.0,270.0,504.0,247.0,234.0,113.0,0.0,5.0,3169,2900,269,5,35,30102,3018.095238,15186.213,29
16,38987,39351,AR,5035031200,0.5579999999999999,35.1403545,-90.17008179999999,Tennessee,Methodist University Hospital,-90.01928000000001,35.1364,13.750204128445223 km,543,2018,"Census Tract 312, Crittenden County, Arkansas",31200,5,35,5035031200,1397,663,734,39.8,196,1373.0,17.0,14.0,1272.0,0.0,9.0,61.0,16.0,0.0,61.0,15679.0,1367.0,343.0,119.0,296.0,79.0,25.0,31.0,24.0,32.0,1375,1266,109,5,35,31200,2503.584229,16046.260000000004,36
17,39007,39371,AR,5093011300,136.651,35.5158049,-90.1837809,Tennessee,Methodist North Hospital,-89.89217,35.23401,40.98338770273519 km,381,2018,"Census Tract 113, Mississippi County, Arkansas",11300,5,93,5093011300,1759,866,893,43.2,288,1679.0,0.0,0.0,489.0,0.0,15.0,1175.0,62.0,28.0,1162.0,19075.0,1741.0,321.0,188.0,274.0,130.0,107.0,89.0,56.0,96.0,1759,1571,188,5,93,11300,12.872207300000001,74565.57299999999,75
18,39011,39375,AR,5035030807,85.869,35.348378100000005,-90.18579709999999,Tennessee,Methodist University Hospital,-90.01928000000001,35.1364,27.97853335793807 km,542,2018,"Census Tract 308.07, Crittenden County, Arkansas",30807,5,35,5035030807,1650,960,690,40.5,226,1486.0,2.0,0.0,605.0,0.0,10.0,869.0,147.0,90.0,832.0,23947.0,1633.0,224.0,129.0,199.0,144.0,111.0,88.0,37.0,156.0,1650,1537,113,5,35,30807,19.21531635,38840.64099999999,42
19,39013,39377,AR,5093010800,158.17600000000002,35.8957881,-90.1866757,Arkansas,St. Bernards Medical Center,-90.70249,35.83633,47.05099088001182 km,377,2018,"Census Tract 108, Mississippi County, Arkansas",10800,5,93,5093010800,7085,3536,3549,40.0,938,6970.0,0.0,0.0,7.0,12.0,265.0,6686.0,27.0,496.0,6446.0,20000.0,6905.0,1068.0,801.0,843.0,507.0,772.0,380.0,82.0,415.0,7034,6646,388,5,93,10800,44.7918774,54296.78700000002,88
20,39015,39379,AR,5035030302,1.2409999999999999,35.135800200000006,-90.18779029999999,Tennessee,Methodist University Hospital,-90.01928000000001,35.1364,15.357624837160166 km,105,2018,"Census Tract 303.02, Crittenden County, Arkansas",30302,5,35,5035030302,2470,934,1536,40.9,379,2313.0,0.0,0.0,1941.0,18.0,0.0,354.0,121.0,92.0,337.0,13398.0,2351.0,570.0,252.0,335.0,152.0,112.0,56.0,0.0,35.0,2387,2188,199,5,35,30302,1990.330379,18267.02400000001,39
21,39019,39384,AR,5021950100,169.173,36.334692100000005,-90.1887574,Missouri,Poplar Bluff Regional Medical Center,-90.44324,36.78761,55.18204813485587 km,229,2018,"Census Tract 9501, Clay County, Arkansas",950100,5,21,5021950100,2009,1036,973,50.0,518,1966.0,22.0,0.0,2.0,0.0,74.0,1868.0,38.0,79.0,1863.0,24157.0,2004.0,330.0,188.0,269.0,258.0,187.0,146.0,58.0,82.0,2009,1843,166,5,21,950100,11.87541747,62356.757,73
22,39020,39385,AR,5035030201,2.294,35.1573852,-90.1891826,Tennessee,Methodist University Hospital,-90.01928000000001,35.1364,15.656397765043081 km,101,2018,"Census Tract 302.01, Crittenden County, Arkansas",30201,5,35,5035030201,5462,2342,3120,30.1,787,5101.0,0.0,0.0,1089.0,0.0,0.0,4012.0,239.0,75.0,3937.0,24113.0,5340.0,545.0,283.0,1073.0,434.0,669.0,238.0,296.0,115.0,5462,4975,487,5,35,30201,2380.993897,17616.019,38
23,39032,39398,AR,5021950600,14.592,36.3874409,-90.1936501,Missouri,Poplar Bluff Regional Medical Center,-90.44324,36.78761,49.70756895686982 km,233,2018,"Census Tract 9506, Clay County, Arkansas",950600,5,21,5021950600,3698,1754,1944,41.9,758,3606.0,42.0,0.0,36.0,0.0,51.0,3477.0,6.0,75.0,3453.0,19648.0,3484.0,533.0,662.0,484.0,492.0,327.0,207.0,40.0,102.0,3570,3323,247,5,21,950600,253.42653509999997,56783.971000000005,73
24,39058,39424,AR,5035030804,1.228,35.195069700000005,-90.20397750000001,Tennessee,Methodist University Hospital,-90.01928000000001,35.1364,18.041695377854726 km,539,2018,"Census Tract 308.04, Crittenden County, Arkansas",30804,5,35,5035030804,3812,1779,2033,29.3,283,3579.0,6.0,98.0,1765.0,0.0,0.0,1710.0,146.0,9.0,1701.0,34162.0,3707.0,374.0,173.0,235.0,411.0,561.0,298.0,166.0,103.0,3812,3592,220,5,35,30804,3104.234528,20814.02000000001,36
25,39065,39431,AR,5035030805,1.675,35.2088987,-90.20647209999998,Tennessee,Methodist University Hospital,-90.01928000000001,35.1364,18.854184828322754 km,540,2018,"Census Tract 308.05, Crittenden County, Arkansas",30805,5,35,5035030805,2577,1231,1346,36.6,423,2385.0,79.0,5.0,634.0,0.0,0.0,1667.0,170.0,95.0,1572.0,31139.0,2426.0,369.0,109.0,351.0,330.0,258.0,208.0,109.0,241.0,2494,2305,189,5,35,30805,1538.5074630000001,21692.21900000001,30
26,39080,39446,AR,5035030301,2.805,35.136111799999995,-90.212423,Tennessee,Methodist University Hospital,-90.01928000000001,35.1364,17.602419679395148 km,21,2018,"Census Tract 303.01, Crittenden County, Arkansas",30301,5,35,5035030301,3138,1386,1752,33.8,537,2941.0,0.0,4.0,2050.0,0.0,0.0,887.0,143.0,37.0,850.0,21512.0,2974.0,417.0,279.0,470.0,255.0,382.0,143.0,38.0,79.0,3028,2708,320,5,35,30301,1118.716578,20112.22500000001,39
27,39092,39458,AR,5035030202,2.1630000000000003,35.154638500000004,-90.2177535,Tennessee,Methodist University Hospital,-90.01928000000001,35.1364,18.19898162940992 km,19,2018,"Census Tract 302.02, Crittenden County, Arkansas",30202,5,35,5035030202,3256,1603,1653,50.6,817,2991.0,0.0,58.0,552.0,0.0,0.0,2381.0,222.0,53.0,2328.0,33710.0,3213.0,303.0,223.0,453.0,304.0,480.0,300.0,40.0,367.0,3256,3180,76,5,35,30202,1505.31669,20181.21900000001,41
28,39171,39538,AR,5035030702,20.088,35.233045000000004,-90.2465052,Tennessee,Methodist University Hospital,-90.01928000000001,35.1364,23.308783584293103 km,536,2018,"Census Tract 307.02, Crittenden County, Arkansas",30702,5,35,5035030702,1151,564,587,24.2,77,897.0,0.0,0.0,725.0,0.0,0.0,172.0,183.0,136.0,142.0,19539.0,1074.0,168.0,80.0,170.0,55.0,103.0,36.0,17.0,15.0,1151,1040,111,5,35,30702,57.29788929,33037.916000000005,42
29,39180,39547,AR,5035030703,17.572,35.1789361,-90.2501875,Tennessee,Methodist University Hospital,-90.01928000000001,35.1364,21.561372251429557 km,537,2018,"Census Tract 307.03, Crittenden County, Arkansas",30703,5,35,5035030703,2025,1027,998,31.7,187,1840.0,0.0,0.0,525.0,0.0,16.0,1299.0,171.0,116.0,1199.0,21176.0,1770.0,242.0,237.0,264.0,133.0,108.0,211.0,39.0,46.0,1806,1514,292,5,35,30703,115.2401548,24709.94100000001,37
30,39297,39666,AR,5021950500,9.189,36.2681885,-90.29833520000001,Arkansas,Five Rivers Medical Center,-90.90711,36.290442,54.75079325997087 km,232,2018,"Census Tract 9505, Clay County, Arkansas",950500,5,21,5021950500,2238,1121,1117,39.4,438,2134.0,0.0,0.0,0.0,0.0,0.0,2134.0,57.0,7.0,2134.0,17061.0,2191.0,295.0,365.0,285.0,217.0,153.0,105.0,33.0,50.0,2238,2099,139,5,21,950500,243.5520731,74087.93699999999,80
31,39341,39710,AR,5035030600,173.331,35.0180472,-90.31879350000001,Tennessee,Methodist South Hospital,-90.0212,35.03269,27.206909737295927 km,20,2018,"Census Tract 306, Crittenden County, Arkansas",30600,5,35,5035030600,4769,2345,2424,28.5,632,4417.0,31.0,139.0,2386.0,58.0,8.0,1795.0,260.0,175.0,1645.0,21842.0,4663.0,610.0,367.0,677.0,424.0,352.0,247.0,23.0,181.0,4769,4014,755,5,35,30600,27.51383192,51100.687999999995,78
32,39393,39763,AR,5031001000,151.391,35.845743799999994,-90.3479866,Arkansas,St. Bernards Medical Center,-90.70249,35.83633,32.04436779901559 km,15,2018,"Census Tract 10, Craighead County, Arkansas",1000,5,31,5031001000,4110,2005,2105,45.4,837,4074.0,1.0,0.0,34.0,0.0,28.0,4011.0,31.0,180.0,3859.0,24222.0,4017.0,555.0,513.0,580.0,516.0,378.0,255.0,113.0,274.0,4031,3654,377,5,31,1000,27.14824527,34121.00199999999,66
33,39427,39797,AR,5055480100,133.429,36.159605400000004,-90.36593409999999,Arkansas,St. Bernards Medical Center,-90.70249,35.83633,46.98451940973853 km,564,2018,"Census Tract 4801, Greene County, Arkansas",480100,5,55,5055480100,3249,1706,1543,36.1,565,3208.0,0.0,0.0,0.0,0.0,69.0,3139.0,16.0,111.0,3097.0,25417.0,3202.0,406.0,261.0,399.0,392.0,280.0,254.0,70.0,109.0,3249,3089,160,5,55,480100,24.35002885,53625.674999999996,84
34,39433,39803,AR,5111490100,157.129,35.552276899999995,-90.3687843,Arkansas,St. Bernards Medical Center,-90.70249,35.83633,43.652769532582866 km,634,2018,"Census Tract 4901, Poinsett County, Arkansas",490100,5,111,5111490100,4637,2253,2384,40.7,760,4438.0,4.0,3.0,250.0,0.0,22.0,4159.0,155.0,126.0,4110.0,17646.0,4476.0,894.0,531.0,643.0,401.0,445.0,236.0,43.0,150.0,4537,3928,609,5,111,490100,29.51078413,54843.793000000005,53
35,39437,39807,AR,5035030701,150.579,35.3525223,-90.3702057,Tennessee,Methodist University Hospital,-90.01928000000001,35.1364,39.938411169381595 km,535,2018,"Census Tract 307.01, Crittenden County, Arkansas",30701,5,35,5035030701,914,536,378,48.0,190,785.0,0.0,0.0,205.0,0.0,0.0,580.0,126.0,54.0,530.0,22372.0,911.0,121.0,82.0,206.0,85.0,36.0,46.0,15.0,87.0,914,842,72,5,35,30701,6.069903506,48229.46299999998,50
36,39462,39832,AR,5021950200,215.99900000000002,36.3683746,-90.3846352,Missouri,Poplar Bluff Regional Medical Center,-90.44324,36.78761,46.81719746105408 km,230,2018,"Census Tract 9502, Clay County, Arkansas",950200,5,21,5021950200,1963,993,970,50.4,467,1962.0,0.0,0.0,3.0,0.0,3.0,1956.0,1.0,4.0,1956.0,19348.0,1946.0,360.0,204.0,292.0,238.0,199.0,63.0,42.0,80.0,1963,1835,128,5,21,950200,9.088005037,66299.67599999999,60
37,39493,39863,AR,5035031000,78.393,35.1949639,-90.40409009999999,Tennessee,Methodist University Hospital,-90.01928000000001,35.1364,35.65462312992448 km,106,2018,"Census Tract 310, Crittenden County, Arkansas",31000,5,35,5035031000,1801,855,946,34.6,248,1475.0,0.0,0.0,645.0,0.0,0.0,830.0,281.0,131.0,731.0,19938.0,1703.0,256.0,76.0,291.0,86.0,132.0,109.0,23.0,61.0,1801,1533,268,5,35,31000,22.97399002,42291.734999999986,49
38,39505,39875,AR,5111490700,8.624,35.5287287,-90.4141005,Arkansas,St. Bernards Medical Center,-90.70249,35.83633,42.96898356759907 km,334,2018,"Census Tract 4907, Poinsett County, Arkansas",490700,5,111,5111490700,2094,972,1122,38.9,341,1866.0,0.0,9.0,404.0,0.0,3.0,1450.0,147.0,78.0,1383.0,16896.0,2013.0,330.0,231.0,262.0,152.0,159.0,46.0,49.0,31.0,2094,1866,228,5,111,490700,242.81076069999997,49445.010000000024,50
39,39563,39933,AR,5035031100,35.821999999999996,35.292663399999995,-90.45037690000001,Arkansas,Forrest City Medical Center,-90.77931,35.02609,42.10479629496222 km,18,2018,"Census Tract 311, Crittenden County, Arkansas",31100,5,35,5035031100,2558,1218,1340,40.2,419,2394.0,0.0,0.0,1837.0,0.0,0.0,557.0,127.0,18.0,539.0,18502.0,2521.0,327.0,316.0,398.0,234.0,203.0,108.0,38.0,57.0,2558,2369,189,5,35,31100,71.40863157,54135.252000000015,52
40,39593,39963,AR,5055480700,7.851,36.034483200000004,-90.4703996,Arkansas,St. Bernards Medical Center,-90.70249,35.83633,30.364911992729343 km,570,2018,"Census Tract 4807, Greene County, Arkansas",480700,5,55,5055480700,2201,1044,1157,31.5,195,2109.0,0.0,0.0,20.0,18.0,67.0,2004.0,61.0,116.0,1965.0,15873.0,2155.0,515.0,209.0,285.0,185.0,155.0,139.0,0.0,18.0,2201,1980,221,5,55,480700,280.3464527,40711.32700000001,66
41,39601,39971,AR,5055480500,7.53,36.0743426,-90.47440859999999,Arkansas,St. Bernards Medical Center,-90.70249,35.83633,33.47893349180201 km,568,2018,"Census Tract 4805, Greene County, Arkansas",480500,5,55,5055480500,7031,3324,3707,31.1,735,6736.0,47.0,8.0,248.0,0.0,28.0,6405.0,193.0,0.0,6405.0,15855.0,6912.0,1229.0,960.0,792.0,464.0,573.0,328.0,49.0,165.0,7031,6321,710,5,55,480500,933.7317396999999,38059.098000000005,77
42,39623,39993,AR,5055480200,57.99,36.1787425,-90.4924465,Arkansas,Five Rivers Medical Center,-90.90711,36.290442,39.28310703726181 km,565,2018,"Census Tract 4802, Greene County, Arkansas",480200,5,55,5055480200,4041,1959,2082,44.3,707,3970.0,25.0,0.0,55.0,0.0,29.0,3861.0,47.0,121.0,3769.0,24490.0,3957.0,473.0,451.0,586.0,542.0,489.0,201.0,63.0,146.0,4039,3770,269,5,55,480200,69.68442835,62922.60699999998,76
43,39632,40002,AR,5111490300,10.01,35.671786299999994,-90.500507,Arkansas,St. Bernards Medical Center,-90.70249,35.83633,25.82689709200848 km,636,2018,"Census Tract 4903, Poinsett County, Arkansas",490300,5,111,5111490300,3205,1492,1713,34.9,451,2982.0,0.0,0.0,320.0,0.0,100.0,2562.0,186.0,211.0,2488.0,17235.0,3120.0,371.0,515.0,471.0,305.0,254.0,125.0,38.0,31.0,3205,2843,362,5,111,490300,320.1798202,27250.012000000006,46
44,39652,40022,AR,5031000900,85.899,35.760896200000005,-90.51357220000001,Arkansas,St. Bernards Medical Center,-90.70249,35.83633,19.01756034809999 km,11,2018,"Census Tract 9, Craighead County, Arkansas",900,5,31,5031000900,5777,2812,2965,41.3,1044,5590.0,8.0,5.0,65.0,0.0,4.0,5508.0,95.0,67.0,5457.0,21611.0,5564.0,969.0,574.0,796.0,595.0,707.0,260.0,105.0,227.0,5716,5388,328,5,31,900,67.25340225,22043.753999999997,40
45,39669,40039,AR,5055480802,6.16,36.0286542,-90.5231695,Arkansas,St. Bernards Medical Center,-90.70249,35.83633,26.781429522775504 km,572,2018,"Census Tract 4808.02, Greene County, Arkansas",480802,5,55,5055480802,4083,1787,2296,43.1,672,3989.0,9.0,80.0,206.0,22.0,41.0,3631.0,39.0,223.0,3481.0,26757.0,3935.0,562.0,346.0,412.0,410.0,415.0,233.0,131.0,391.0,3996,3866,130,5,55,480802,662.8246753,30187.077000000012,66
46,39674,40044,AR,5055480400,7.744,36.0722325,-90.5261713,Arkansas,St. Bernards Medical Center,-90.70249,35.83633,30.62954836327135 km,567,2018,"Census Tract 4804, Greene County, Arkansas",480400,5,55,5055480400,6885,3470,3415,37.0,1177,6635.0,7.0,0.0,163.0,0.0,33.0,6432.0,152.0,156.0,6307.0,22215.0,6366.0,988.0,693.0,1111.0,606.0,858.0,359.0,224.0,355.0,6524,5859,665,5,55,480400,889.0754132000001,36182.87500000001,90
47,39685,40055,AR,5111490400,5.496,35.6786756,-90.53184540000001,Arkansas,St. Bernards Medical Center,-90.70249,35.83633,23.327253063398288 km,637,2018,"Census Tract 4904, Poinsett County, Arkansas",490400,5,111,5111490400,4237,2117,2120,38.8,806,3930.0,14.0,0.0,115.0,0.0,11.0,3790.0,253.0,31.0,3790.0,25849.0,4094.0,474.0,351.0,617.0,435.0,608.0,268.0,152.0,125.0,4180,3898,282,5,111,490400,770.9243086,25503.490000000005,51
48,39687,40057,AR,5123960100,233.672,35.032548,-90.53204559999999,Arkansas,Forrest City Medical Center,-90.77931,35.02609,22.575625941321736 km,186,2018,"Census Tract 9601, St. Francis County, Arkansas",960100,5,123,5123960100,2671,1327,1344,42.7,472,2616.0,0.0,34.0,1500.0,0.0,20.0,1062.0,8.0,22.0,1060.0,15625.0,2624.0,637.0,288.0,340.0,198.0,243.0,98.0,3.0,99.0,2671,2394,277,5,123,960100,11.43055223,28273.856000000007,41
49,39700,40070,AR,5055480801,4.303,36.0522308,-90.5410889,Arkansas,St. Bernards Medical Center,-90.70249,35.83633,28.034956251962797 km,571,2018,"Census Tract 4808.01, Greene County, Arkansas",480801,5,55,5055480801,5458,2639,2819,32.6,967,5198.0,3.0,0.0,11.0,0.0,0.0,5184.0,137.0,205.0,5024.0,24967.0,5240.0,695.0,350.0,998.0,465.0,678.0,628.0,164.0,105.0,5410,5135,275,5,55,480801,1268.417383,34465.08699999999,75
50,39710,40080,AR,5111490200,177.673,35.5815494,-90.54641219999999,Arkansas,St. Bernards Medical Center,-90.70249,35.83633,31.600876398173924 km,635,2018,"Census Tract 4902, Poinsett County, Arkansas",490200,5,111,5111490200,1694,842,852,40.9,277,1624.0,0.0,0.0,0.0,0.0,0.0,1624.0,55.0,61.0,1563.0,21354.0,1664.0,328.0,108.0,271.0,246.0,145.0,50.0,0.0,94.0,1694,1416,278,5,111,490200,9.534369319,40914.87499999999,51
51,39726,40096,AR,5031001100,108.186,35.9140696,-90.5533194,Arkansas,St. Bernards Medical Center,-90.70249,35.83633,15.99590762703967 km,10,2018,"Census Tract 11, Craighead County, Arkansas",1100,5,31,5031001100,8996,4577,4419,33.1,1323,8615.0,5.0,41.0,10.0,0.0,32.0,8527.0,143.0,46.0,8513.0,27089.0,8706.0,1090.0,514.0,1299.0,1009.0,974.0,574.0,199.0,655.0,8978,7934,1044,5,31,1100,83.1530882,17728.389000000006,51
52,39774,40144,AR,5021950400,14.944,36.4016321,-90.5842507,Arkansas,Five Rivers Medical Center,-90.90711,36.290442,31.499449284355848 km,231,2018,"Census Tract 9504, Clay County, Arkansas",950400,5,21,5021950400,3104,1476,1628,41.6,620,3042.0,0.0,0.0,0.0,0.0,104.0,2938.0,50.0,104.0,2938.0,14951.0,3032.0,551.0,543.0,367.0,266.0,196.0,173.0,29.0,52.0,3104,2892,212,5,21,950400,207.7087794,36831.612,32
