,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,TRACT_LAT,TRACT_LONG,State_x,Hospital,HOSPITAL_LONG,HOSPITAL_LAT,CT_dist,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
10,30417,30730,IN,18033020300,51.318000000000005,41.4038989,-84.8789841,Indiana,Parkview Regional Medical Center,-85.10034,41.187059999999995,30.392266383437107 km,1225,2018,"Census Tract 203, DeKalb County, Indiana",20300,18,33,18033020300,4293,2245,2048,37.5,577,4166.0,0.0,0.0,11.0,0.0,45.0,4110.0,110.0,264.0,3907.0,26203.0,4085.0,581.0,269.0,617.0,552.0,408.0,223.0,168.0,296.0,4196,3345,851,18,33,20300,83.65485794,37461.78,36
11,30419,30732,IN,18029080300,7.369,39.0974888,-84.8804338,Ohio,Mercy Health - Harrison Medical Center,-84.790615,39.262260999999995,19.871078043186852 km,807,2018,"Census Tract 803, Dearborn County, Indiana",80300,18,29,18029080300,4928,2787,2141,40.5,765,4898.0,7.0,0.0,169.0,0.0,18.0,4704.0,13.0,16.0,4688.0,19771.0,4477.0,1186.0,349.0,584.0,358.0,459.0,367.0,119.0,270.0,4526,4219,307,18,29,80300,668.7474556,27120.853,38
12,30421,30734,IN,18003010100,48.528999999999996,41.228061,-84.88100949999999,Indiana,Parkview Regional Medical Center,-85.10034,41.187059999999995,18.9505883880989 km,345,2018,"Census Tract 101, Allen County, Indiana",10100,18,3,18003010100,5097,2642,2455,30.4,762,5010.0,8.0,0.0,24.0,0.0,0.0,4978.0,29.0,27.0,4969.0,31118.0,5039.0,666.0,208.0,400.0,441.0,409.0,369.0,188.0,305.0,5097,3381,1716,18,3,10100,105.0299821,22285.274999999998,30
13,30426,30739,IN,18177000200,0.758,39.8320466,-84.8854254,Indiana,Reid Health,-84.88601,39.86298,3.4349524948564953 km,1443,2018,"Census Tract 2, Wayne County, Indiana",200,18,177,18177000200,3845,2066,1779,34.2,348,3534.0,10.0,0.0,277.0,0.0,23.0,3224.0,290.0,113.0,3140.0,16644.0,3435.0,676.0,406.0,750.0,242.0,190.0,137.0,25.0,72.0,3526,2757,769,18,177,200,5072.559367,3898.372999999999,19
14,30427,30740,IN,18177001000,0.9159999999999999,39.823925200000005,-84.88550140000001,Indiana,Reid Health,-84.88601,39.86298,4.336536420614082 km,1441,2018,"Census Tract 10, Wayne County, Indiana",1000,18,177,18177001000,3902,1749,2153,36.8,567,3767.0,0.0,69.0,522.0,0.0,173.0,3003.0,125.0,406.0,2780.0,26156.0,3887.0,362.0,266.0,547.0,451.0,393.0,218.0,69.0,203.0,3902,3296,606,18,177,1000,4259.825328,4788.9839999999995,25
15,30430,30743,IN,18151970800,33.48,41.7264885,-84.8863078,Michigan,W.A. Foote Memorial Hospital,-84.392039,42.125044200000005,60.33656205504328 km,265,2018,"Census Tract 9708, Steuben County, Indiana",970800,18,151,18151970800,3817,1935,1882,48.8,873,3708.0,8.0,15.0,4.0,0.0,25.0,3656.0,54.0,114.0,3567.0,28652.0,3757.0,525.0,311.0,578.0,488.0,567.0,300.0,83.0,294.0,3817,3536,281,18,151,970800,114.0083632,75334.75600000005,69
16,30432,30745,IN,18029080104,18.414,39.1769386,-84.8871291,Ohio,Mercy Health - Harrison Medical Center,-84.790615,39.262260999999995,12.617283486970871 km,544,2018,"Census Tract 801.04, Dearborn County, Indiana",80104,18,29,18029080104,3861,1872,1989,38.1,489,3758.0,48.0,0.0,0.0,0.0,0.0,3710.0,55.0,27.0,3683.0,33833.0,3805.0,444.0,164.0,420.0,382.0,356.0,362.0,125.0,525.0,3861,3785,76,18,29,80104,209.67741940000002,18814.370999999996,26
17,30441,30754,IN,18177000500,1.32,39.8400043,-84.8939135,Indiana,Reid Health,-84.88601,39.86298,2.639175110228489 km,1451,2018,"Census Tract 5, Wayne County, Indiana",500,18,177,18177000500,3873,1832,2041,35.5,443,3664.0,10.0,0.0,499.0,0.0,196.0,2959.0,157.0,354.0,2850.0,17465.0,3813.0,686.0,449.0,616.0,520.0,199.0,132.0,39.0,53.0,3873,3222,651,18,177,500,2934.090909,3773.7759999999994,13
18,30443,30756,IN,18155965700,83.571,38.8401857,-84.8944703,Kentucky,St. Elizabeth Medical Center,-84.631209,39.016381,30.06216181966268 km,1141,2018,"Census Tract 9657, Switzerland County, Indiana",965700,18,155,18155965700,4406,2340,2066,39.9,636,4294.0,0.0,0.0,73.0,0.0,0.0,4221.0,58.0,47.0,4174.0,25549.0,4342.0,633.0,313.0,514.0,491.0,428.0,295.0,90.0,232.0,4406,3943,463,18,155,965700,52.72163789,63710.85500000001,87
19,30444,30757,IN,18177000900,3.946,39.8038267,-84.89449640000001,Indiana,Reid Health,-84.88601,39.86298,6.607927969325226 km,231,2018,"Census Tract 9, Wayne County, Indiana",900,18,177,18177000900,5484,2498,2986,38.1,884,5397.0,0.0,17.0,746.0,0.0,0.0,4634.0,14.0,334.0,4312.0,18497.0,5231.0,857.0,746.0,932.0,635.0,458.0,170.0,55.0,87.0,5304,4270,1034,18,177,900,1389.761784,7054.674000000001,23
20,30445,30758,IN,18151971200,87.052,41.6235658,-84.8960943,Indiana,Parkview Regional Medical Center,-85.10034,41.187059999999995,51.3993679731711 km,271,2018,"Census Tract 9712, Steuben County, Indiana",971200,18,151,18151971200,3844,1812,2032,40.2,449,3722.0,0.0,8.0,1.0,0.0,10.0,3703.0,75.0,138.0,3575.0,29024.0,3712.0,422.0,296.0,413.0,309.0,472.0,405.0,105.0,193.0,3844,3295,549,18,151,971200,44.15751505,56849.176,33
21,30447,30760,IN,18003011000,62.018,41.0484147,-84.8991415,Indiana,Parkview Hospital,-85.10982299999999,41.096828,18.504557837353698 km,75,2018,"Census Tract 110, Allen County, Indiana",11000,18,3,18003011000,2611,1318,1293,45.4,563,2593.0,21.0,0.0,0.0,0.0,0.0,2572.0,0.0,77.0,2516.0,28635.0,2593.0,331.0,160.0,351.0,394.0,380.0,162.0,80.0,171.0,2611,2429,182,18,3,11000,42.10068045,20803.896000000008,45
22,30451,30764,IN,18047969600,127.73899999999999,39.4081502,-84.9025735,Ohio,Mercy Health - Harrison Medical Center,-84.790615,39.262260999999995,18.855040777269306 km,254,2018,"Census Tract 9696, Franklin County, Indiana",969600,18,47,18047969600,6353,3101,3252,41.5,1116,6341.0,0.0,0.0,25.0,0.0,0.0,6316.0,1.0,1.0,6315.0,28626.0,6261.0,972.0,354.0,717.0,713.0,658.0,494.0,186.0,482.0,6272,5934,338,18,47,969600,49.73422369,23526.119000000006,37
23,30456,30769,IN,18003010900,63.54,41.1357875,-84.905834,Indiana,Parkview Regional Medical Center,-85.10034,41.187059999999995,17.289382602369898 km,348,2018,"Census Tract 109, Allen County, Indiana",10900,18,3,18003010900,6638,3230,3408,35.8,675,6552.0,0.0,1.0,6.0,0.0,124.0,6421.0,30.0,151.0,6392.0,34803.0,6433.0,607.0,436.0,431.0,528.0,554.0,745.0,304.0,387.0,6609,5285,1324,18,3,10900,104.46962540000001,23411.533999999996,25
24,30458,30771,IN,18029080500,5.284,39.062658899999995,-84.9083614,Ohio,Mercy Health - Harrison Medical Center,-84.790615,39.262260999999995,24.38458091626319 km,806,2018,"Census Tract 805, Dearborn County, Indiana",80500,18,29,18029080500,4054,2172,1882,33.8,530,3937.0,0.0,51.0,22.0,11.0,0.0,3853.0,56.0,0.0,3853.0,23025.0,3959.0,644.0,433.0,394.0,443.0,311.0,313.0,125.0,121.0,4054,3496,558,18,29,80500,767.2218017000001,29887.435999999998,45
25,30460,30773,IN,18135951400,91.689,40.245603,-84.908777,Indiana,Reid Health,-84.88601,39.86298,42.52919333908938 km,127,2018,"Census Tract 9514, Randolph County, Indiana",951400,18,135,18135951400,2317,1175,1142,47.1,453,2250.0,0.0,0.0,24.0,0.0,4.0,2222.0,28.0,23.0,2203.0,30349.0,2243.0,273.0,112.0,301.0,280.0,339.0,191.0,51.0,104.0,2317,2177,140,18,135,951400,25.270206899999998,44202.25999999999,51
26,30463,30776,IN,18075962900,103.891,40.3750423,-84.91013570000001,Indiana,Bluffton Health Systems,-85.171185,40.737384999999996,45.91104049529875 km,533,2018,"Census Tract 9629, Jay County, Indiana",962900,18,75,18075962900,2733,1366,1367,41.3,420,2672.0,0.0,0.0,0.0,0.0,0.0,2672.0,16.0,62.0,2610.0,27287.0,2679.0,356.0,217.0,313.0,261.0,371.0,214.0,68.0,122.0,2733,2527,206,18,75,962900,26.3064173,53482.594000000005,56
27,30465,30778,IN,18001030300,9.514,40.8151602,-84.9116931,Indiana,Bluffton Health Systems,-85.171185,40.737384999999996,23.547203387491503 km,853,2018,"Census Tract 303, Adams County, Indiana",30300,18,1,18001030300,5695,3022,2673,37.1,816,5605.0,0.0,16.0,193.0,0.0,102.0,5294.0,10.0,328.0,5068.0,30191.0,5244.0,598.0,343.0,716.0,881.0,903.0,405.0,71.0,175.0,5436,5235,201,18,1,30300,598.5915493,30574.051999999992,39
28,30466,30779,IN,18177010100,28.225,39.8920204,-84.911805,Indiana,Reid Health,-84.88601,39.86298,3.9072073072891786 km,229,2018,"Census Tract 101, Wayne County, Indiana",10100,18,177,18177010100,2703,1479,1224,48.4,631,2638.0,0.0,0.0,44.0,0.0,0.0,2594.0,65.0,49.0,2594.0,30252.0,2688.0,252.0,266.0,287.0,406.0,347.0,230.0,61.0,233.0,2703,2506,197,18,177,10100,95.76616475,4936.709999999999,7
29,30469,30782,IN,18177000800,1.682,39.8197929,-84.9131036,Indiana,Reid Health,-84.88601,39.86298,5.326435933357102 km,1446,2018,"Census Tract 8, Wayne County, Indiana",800,18,177,18177000800,4774,2300,2474,27.3,592,4508.0,0.0,185.0,401.0,0.0,97.0,3825.0,227.0,237.0,3745.0,18102.0,3505.0,1313.0,411.0,615.0,469.0,473.0,327.0,38.0,142.0,4766,4438,328,18,177,800,2838.287753,6006.780999999999,19
30,30473,30786,IN,18033020800,68.771,41.3151941,-84.9176603,Indiana,Parkview Regional Medical Center,-85.10034,41.187059999999995,20.903119187050176 km,358,2018,"Census Tract 208, DeKalb County, Indiana",20800,18,33,18033020800,4366,2310,2056,36.0,451,4169.0,6.0,2.0,0.0,0.0,8.0,4153.0,178.0,184.0,3978.0,30379.0,4328.0,533.0,229.0,504.0,459.0,431.0,306.0,178.0,339.0,4366,3409,957,18,33,20800,63.48606244,26905.964999999997,29
31,30477,30790,IN,18161960800,83.37700000000001,39.574528799999996,-84.9193832,Ohio,Preble County Medical Center,-84.645587,39.766758,31.73975593744979 km,744,2018,"Census Tract 9608, Union County, Indiana",960800,18,161,18161960800,2976,1482,1494,45.9,527,2912.0,0.0,7.0,0.0,0.0,0.0,2905.0,45.0,0.0,2905.0,26531.0,2907.0,427.0,169.0,414.0,343.0,382.0,253.0,45.0,167.0,2976,2795,181,18,161,960800,35.69329671,40798.438,44
32,30479,30792,IN,18161960700,77.814,39.6791469,-84.9202146,Indiana,Reid Health,-84.88601,39.86298,20.620344503786406 km,743,2018,"Census Tract 9607, Union County, Indiana",960700,18,161,18161960700,4177,2032,2145,42.3,771,4081.0,0.0,64.0,5.0,0.0,0.0,4012.0,56.0,128.0,3884.0,24800.0,4035.0,442.0,338.0,744.0,589.0,329.0,285.0,125.0,171.0,4120,3691,429,18,161,960700,53.679286499999996,21814.804,31
33,30487,30800,IN,18177000600,7.787999999999999,39.852520899999995,-84.9269967,Indiana,Reid Health,-84.88601,39.86298,3.6945236903753784 km,227,2018,"Census Tract 6, Wayne County, Indiana",600,18,177,18177000600,2079,1001,1078,45.7,414,2015.0,0.0,10.0,94.0,0.0,11.0,1900.0,31.0,102.0,1809.0,22284.0,1839.0,360.0,168.0,269.0,275.0,207.0,93.0,68.0,40.0,1878,1673,205,18,177,600,266.94915249999997,4639.754000000001,13
34,30491,30804,IN,18001030100,77.638,40.8835444,-84.9286621,Indiana,Bluffton Health Systems,-85.171185,40.737384999999996,26.118612587879205 km,851,2018,"Census Tract 301, Adams County, Indiana",30100,18,1,18001030100,4609,2296,2313,41.3,791,4427.0,0.0,25.0,0.0,0.0,65.0,4337.0,63.0,219.0,4229.0,34651.0,4490.0,415.0,232.0,458.0,599.0,656.0,411.0,225.0,386.0,4609,4450,159,18,1,30100,59.36525928,34971.776,41
35,30493,30806,IN,18075962800,103.479,40.5070828,-84.9309755,Indiana,Bluffton Health Systems,-85.171185,40.737384999999996,32.66723270603549 km,529,2018,"Census Tract 9628, Jay County, Indiana",962800,18,75,18075962800,3837,1966,1871,32.5,596,3785.0,0.0,0.0,0.0,0.0,0.0,3785.0,4.0,49.0,3736.0,26177.0,3789.0,621.0,262.0,263.0,512.0,408.0,214.0,89.0,132.0,3837,3320,517,18,75,962800,37.07998724,41125.11,43
36,30495,30808,IN,18001030700,82.60700000000001,40.6101769,-84.9322265,Indiana,Bluffton Health Systems,-85.171185,40.737384999999996,24.652252240419283 km,854,2018,"Census Tract 307, Adams County, Indiana",30700,18,1,18001030700,6776,3325,3451,27.1,1043,6526.0,0.0,23.0,5.0,0.0,109.0,6389.0,36.0,190.0,6218.0,26154.0,6401.0,665.0,423.0,699.0,779.0,638.0,338.0,93.0,155.0,6641,4151,2490,18,1,30700,82.02694687,29128.464000000004,34
37,30501,30814,IN,18001030500,83.926,40.702853999999995,-84.9342356,Indiana,Bluffton Health Systems,-85.171185,40.737384999999996,20.383799591792027 km,855,2018,"Census Tract 305, Adams County, Indiana",30500,18,1,18001030500,6419,3277,3142,20.2,440,6329.0,1.0,2.0,16.0,0.0,2.0,6308.0,11.0,102.0,6214.0,26266.0,6332.0,700.0,302.0,550.0,541.0,488.0,305.0,94.0,287.0,6419,3427,2992,18,1,30500,76.48404547,22195.194,28
38,30513,30826,IN,18003011802,36.586,40.9633461,-84.940027,Indiana,Parkview Hospital,-85.10982299999999,41.096828,20.58257980261139 km,341,2018,"Census Tract 118.02, Allen County, Indiana",11802,18,3,18003011802,1692,872,820,35.4,240,1612.0,0.0,0.0,0.0,0.0,24.0,1588.0,28.0,28.0,1568.0,32330.0,1640.0,176.0,75.0,211.0,188.0,270.0,160.0,40.0,107.0,1692,1656,36,18,3,11802,46.24719838,24845.48900000001,46
39,30519,30832,IN,18177000700,5.681,39.8161162,-84.9438797,Indiana,Reid Health,-84.88601,39.86298,7.1839944954918185 km,230,2018,"Census Tract 7, Wayne County, Indiana",700,18,177,18177000700,6095,2957,3138,44.2,1434,5974.0,15.0,55.0,346.0,0.0,16.0,5542.0,60.0,79.0,5542.0,28630.0,6012.0,697.0,341.0,1095.0,711.0,1057.0,485.0,191.0,222.0,6095,5629,466,18,177,700,1072.874494,9137.314999999999,23
40,30524,30837,IN,18001030400,72.309,40.7812075,-84.9468488,Indiana,Bluffton Health Systems,-85.171185,40.737384999999996,19.5581662295841 km,850,2018,"Census Tract 304, Adams County, Indiana",30400,18,1,18001030400,3212,1644,1568,40.8,577,3147.0,6.0,13.0,0.0,0.0,0.0,3128.0,0.0,98.0,3030.0,34119.0,3091.0,277.0,172.0,312.0,405.0,418.0,367.0,115.0,192.0,3212,2950,262,18,1,30400,44.42047325,23499.34899999999,29
41,30528,30841,IN,18001030200,9.386000000000001,40.8364217,-84.950076,Indiana,Bluffton Health Systems,-85.171185,40.737384999999996,21.662339683584264 km,849,2018,"Census Tract 302, Adams County, Indiana",30200,18,1,18001030200,5126,2464,2662,38.3,1037,5084.0,16.0,0.0,83.0,0.0,134.0,4851.0,0.0,530.0,4471.0,21551.0,4940.0,640.0,524.0,834.0,621.0,533.0,164.0,148.0,164.0,5126,4995,131,18,1,30200,546.1325377999999,29423.454999999998,35
42,30535,30848,IN,18001030600,3.545,40.6592117,-84.95328429999999,Indiana,Bluffton Health Systems,-85.171185,40.737384999999996,20.359892316239957 km,852,2018,"Census Tract 306, Adams County, Indiana",30600,18,1,18001030600,3358,1533,1825,37.5,547,3299.0,0.0,54.0,95.0,0.0,44.0,3106.0,0.0,66.0,3084.0,26467.0,3218.0,391.0,286.0,434.0,421.0,424.0,264.0,43.0,128.0,3317,2992,325,18,1,30600,947.2496474,23038.192000000003,39
43,30542,30855,IN,18075963000,3.5669999999999997,40.4325015,-84.961477,Indiana,Bluffton Health Systems,-85.171185,40.737384999999996,38.22873482126017 km,530,2018,"Census Tract 9630, Jay County, Indiana",963000,18,75,18075963000,2301,1103,1198,33.9,336,2258.0,0.0,12.0,13.0,0.0,0.0,2233.0,14.0,225.0,2008.0,23602.0,2214.0,222.0,171.0,433.0,272.0,226.0,156.0,53.0,53.0,2301,2024,277,18,75,963000,645.0798991,45716.329,50
44,30545,30858,IN,18135951700,7.996,40.155583299999996,-84.9626877,Indiana,Reid Health,-84.88601,39.86298,33.14222161612055 km,128,2018,"Census Tract 9517, Randolph County, Indiana",951700,18,135,18135951700,3420,1609,1811,44.7,747,3349.0,0.0,0.0,71.0,0.0,138.0,3140.0,15.0,43.0,3124.0,22877.0,3197.0,564.0,354.0,495.0,471.0,357.0,179.0,86.0,140.0,3272,2956,316,18,135,951700,427.7138569,36191.87199999998,50
45,30548,30861,IN,18115965800,80.047,38.940527,-84.9642994,Kentucky,St. Elizabeth Medical Center,-84.631209,39.016381,30.06648670191384 km,115,2018,"Census Tract 9658, Ohio County, Indiana",965800,18,115,18115965800,3564,1751,1813,46.1,598,3507.0,0.0,24.0,0.0,0.0,21.0,3462.0,28.0,21.0,3462.0,32553.0,3482.0,400.0,309.0,333.0,357.0,415.0,319.0,87.0,439.0,3564,3369,195,18,115,965800,44.52384224,54409.51500000002,75
46,30566,30879,IN,18029080201,25.548000000000002,39.2624739,-84.9785402,Ohio,Mercy Health - Harrison Medical Center,-84.790615,39.262260999999995,16.219006246061163 km,803,2018,"Census Tract 802.01, Dearborn County, Indiana",80201,18,29,18029080201,2304,1157,1147,47.7,455,2268.0,0.0,0.0,0.0,0.0,4.0,2264.0,8.0,9.0,2259.0,34339.0,2276.0,290.0,152.0,198.0,294.0,280.0,305.0,66.0,246.0,2304,2294,10,18,29,80201,90.18318459,19279.297999999995,16
47,30572,30885,IN,18047969700,6.856,39.427299100000006,-84.9834891,Indiana,Margaret Mary Community Hospital,-85.22269399999999,39.305219,24.67074802328499 km,290,2018,"Census Tract 9697, Franklin County, Indiana",969700,18,47,18047969700,2504,1116,1388,43.6,507,2446.0,0.0,0.0,0.0,0.0,9.0,2437.0,15.0,19.0,2427.0,24767.0,2461.0,396.0,150.0,384.0,364.0,213.0,175.0,46.0,121.0,2504,2352,152,18,47,969700,365.22753789999996,32517.70500000001,52
48,30582,30895,IN,18003010202,18.484,41.223775,-84.9909412,Indiana,Parkview Regional Medical Center,-85.10034,41.187059999999995,10.040841988532325 km,186,2018,"Census Tract 102.02, Allen County, Indiana",10202,18,3,18003010202,6054,3112,2942,39.6,968,5953.0,0.0,7.0,11.0,23.0,148.0,5764.0,38.0,227.0,5682.0,32048.0,5906.0,659.0,415.0,628.0,516.0,609.0,519.0,202.0,580.0,5977,5475,502,18,3,10202,327.52650939999995,12753.971000000001,30
49,30587,30900,IN,18177010800,5.659,39.811168,-84.9958929,Indiana,Reid Health,-84.88601,39.86298,11.025395353423285 km,1442,2018,"Census Tract 108, Wayne County, Indiana",10800,18,177,18177010800,2788,1242,1546,39.2,500,2666.0,0.0,0.0,53.0,0.0,0.0,2613.0,97.0,13.0,2600.0,28380.0,2674.0,335.0,178.0,326.0,288.0,426.0,126.0,57.0,158.0,2713,2459,254,18,177,10800,492.6665489,13630.686000000002,28
50,30590,30903,IN,18151971400,14.562000000000001,41.5996829,-85.00008340000001,Indiana,Parkview Regional Medical Center,-85.10034,41.187059999999995,46.5872693651746 km,264,2018,"Census Tract 9714, Steuben County, Indiana",971400,18,151,18151971400,5336,2930,2406,25.4,590,5144.0,0.0,20.0,34.0,0.0,9.0,5081.0,129.0,412.0,4699.0,17013.0,4132.0,1333.0,387.0,608.0,474.0,569.0,256.0,107.0,115.0,5248,4550,698,18,151,971400,366.43318230000006,49552.848000000005,29
51,30591,30904,IN,18177010700,102.445,39.7649311,-85.0006543,Indiana,Reid Health,-84.88601,39.86298,14.658704855380034 km,1445,2018,"Census Tract 107, Wayne County, Indiana",10700,18,177,18177010700,4106,2150,1956,46.5,817,4019.0,15.0,29.0,6.0,0.0,0.0,3969.0,58.0,17.0,3956.0,32896.0,4077.0,325.0,252.0,538.0,438.0,513.0,315.0,132.0,460.0,4106,3680,426,18,177,10700,40.08004295,20294.324999999993,27
52,30593,30906,IN,18033020100,118.21600000000001,41.4879775,-85.0033829,Indiana,Parkview Regional Medical Center,-85.10034,41.187059999999995,34.391324760939995 km,1224,2018,"Census Tract 201, DeKalb County, Indiana",20100,18,33,18033020100,4603,2190,2413,42.8,819,4474.0,7.0,51.0,1.0,0.0,40.0,4375.0,103.0,62.0,4353.0,31458.0,4556.0,518.0,347.0,553.0,492.0,725.0,358.0,97.0,373.0,4597,4328,269,18,33,20100,38.9371997,36517.10100000001,22
53,30596,30909,IN,18075963100,6.715,40.4295429,-85.0040449,Indiana,Bluffton Health Systems,-85.171185,40.737384999999996,36.99759366203209 km,531,2018,"Census Tract 9631, Jay County, Indiana",963100,18,75,18075963100,3978,1922,2056,38.8,797,3792.0,0.0,0.0,38.0,1.0,84.0,3669.0,186.0,210.0,3553.0,21256.0,3788.0,484.0,324.0,897.0,381.0,491.0,136.0,23.0,106.0,3818,3363,455,18,75,963100,592.4050632999999,42624.305,48
