,index,Unnamed: 0,Unnamed: 0.1,GEOID,ALAND_SQMI,TRACT_LAT,TRACT_LONG,Hospital,HOSPITAL_LONG,HOSPITAL_LAT,CT_dist,Unnamed: 0.1.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
10,50417,50899,50899,31055000500,6.809,41.3024254,-95.8927626,CHI Health Mercy Council Bluffs,-95.83935,41.26785,5.896250958186776 km,22,2018,"Census Tract 5, Douglas County, Nebraska",500,31,55,31055000500,2716,2025,691,35.0,205,2470.0,41.0,62.0,437.0,3.0,105.0,1822.0,246.0,456.0,1566.0,,1566.0,1131.0,65.0,285.0,277.0,142.0,108.0,46.0,255.0,1590,1405,185,31,55,500,398.8838302,15136.166999999996,59
11,50431,50913,50913,31153010106,1.186,41.141400399999995,-95.8986365,Bellevue Medical Center,-95.94913626,41.13616366,4.279582765891689 km,221,2018,"Census Tract 101.06, Sarpy County, Nebraska",10106,31,153,31153010106,4510,2335,2175,34.9,608,4192.0,9.0,111.0,113.0,28.0,44.0,3887.0,260.0,335.0,3625.0,27140.0,4434.0,452.0,353.0,702.0,412.0,436.0,504.0,105.0,240.0,4457,3966,491,31,153,10106,3802.6981450000003,5701.575,31
12,50440,50922,50922,31153010302,3.248,41.1178814,-95.90654570000001,Bellevue Medical Center,-95.94913626,41.13616366,4.112608689274136 km,211,2018,"Census Tract 103.02, Sarpy County, Nebraska",10302,31,153,31153010302,848,474,374,22.0,0,771.0,6.0,5.0,62.0,2.0,5.0,691.0,69.0,149.0,568.0,26130.0,623.0,65.0,33.0,159.0,157.0,62.0,64.0,4.0,36.0,496,490,6,31,153,10302,261.08374380000004,5917.812000000001,26
13,50459,50941,50941,31025965600,22.316999999999997,41.008275299999994,-95.9151211,Bellevue Medical Center,-95.94913626,41.13616366,14.48753103230207 km,501,2018,"Census Tract 9656, Cass County, Nebraska",965600,31,25,31025965600,3641,1897,1744,45.6,769,3582.0,12.0,13.0,35.0,0.0,86.0,3436.0,17.0,126.0,3354.0,29578.0,3376.0,441.0,374.0,420.0,473.0,471.0,290.0,94.0,315.0,3368,3055,313,31,25,965600,163.1491688,16189.809000000001,24
14,50465,50947,50947,31153010401,0.708,41.1413707,-95.918161,Bellevue Medical Center,-95.94913626,41.13616366,2.664152658502846 km,208,2018,"Census Tract 104.01, Sarpy County, Nebraska",10401,31,153,31153010401,2851,1324,1527,33.4,580,2703.0,15.0,128.0,109.0,0.0,60.0,2391.0,53.0,320.0,2131.0,31940.0,2683.0,253.0,205.0,244.0,414.0,428.0,265.0,88.0,97.0,2786,2549,237,31,153,10401,4026.8361579999996,3132.205999999999,14
15,50466,50948,50948,31153010105,0.9329999999999999,41.156310299999994,-95.9185533,Bellevue Medical Center,-95.94913626,41.13616366,3.4055292517499 km,216,2018,"Census Tract 101.05, Sarpy County, Nebraska",10105,31,153,31153010105,2861,1625,1236,31.1,419,2727.0,8.0,126.0,189.0,0.0,97.0,2307.0,51.0,336.0,2076.0,33384.0,2769.0,413.0,109.0,214.0,423.0,352.0,341.0,177.0,236.0,2788,2497,291,31,153,10105,3066.452304,4515.209,25
16,50469,50951,50951,31055002300,0.664,41.235533399999994,-95.92003129999999,Nebraska Medical Center,-95.9772,41.25667,5.33602997070196 km,91,2018,"Census Tract 23, Douglas County, Nebraska",2300,31,55,31055002300,2675,1319,1356,34.4,399,2517.0,16.0,0.0,123.0,6.0,46.0,2326.0,76.0,801.0,1571.0,20154.0,2425.0,413.0,312.0,278.0,250.0,273.0,121.0,16.0,87.0,2507,2121,386,31,55,2300,4028.614458,6897.255000000001,51
17,50471,50953,50953,31055002200,0.289,41.245396899999996,-95.9234084,Nebraska Medical Center,-95.9772,41.25667,4.679153828943089 km,71,2018,"Census Tract 22, Douglas County, Nebraska",2200,31,55,31055002200,1187,652,535,35.7,122,1171.0,0.0,27.0,0.0,0.0,59.0,1085.0,16.0,106.0,1038.0,22768.0,1130.0,174.0,83.0,258.0,81.0,143.0,133.0,31.0,77.0,1187,1027,160,31,55,2200,4107.266436,5790.981000000001,47
18,50472,50954,50954,31153010104,0.6679999999999999,41.1773739,-95.924679,Bellevue Medical Center,-95.94913626,41.13616366,5.015989478788277 km,156,2018,"Census Tract 101.04, Sarpy County, Nebraska",10104,31,153,31153010104,1847,774,1073,32.9,223,1664.0,0.0,35.0,55.0,0.0,78.0,1496.0,148.0,277.0,1316.0,31729.0,1800.0,215.0,106.0,206.0,181.0,262.0,132.0,58.0,167.0,1821,1614,207,31,153,10104,2764.97006,6515.512,20
19,50476,50958,50958,31055002500,1.359,41.2231318,-95.9286595,Nebraska Medical Center,-95.9772,41.25667,5.516444126714961 km,25,2018,"Census Tract 25, Douglas County, Nebraska",2500,31,55,31055002500,2549,1293,1256,31.9,207,2386.0,11.0,4.0,53.0,0.0,122.0,2196.0,125.0,1348.0,1038.0,24632.0,2505.0,341.0,139.0,309.0,340.0,198.0,129.0,22.0,85.0,2543,1936,607,31,55,2500,1875.643856,7309.383999999999,46
20,50484,50966,50966,31055001800,0.794,41.2538889,-95.9312563,Nebraska Medical Center,-95.9772,41.25667,3.8628968850922676 km,18,2018,"Census Tract 18, Douglas County, Nebraska",1800,31,55,31055001800,4603,2814,1789,31.9,266,4425.0,68.0,92.0,613.0,0.0,121.0,3531.0,178.0,587.0,3102.0,41509.0,3295.0,659.0,285.0,516.0,306.0,469.0,545.0,342.0,834.0,3214,3132,82,31,55,1800,5797.229219,4014.4280000000003,35
21,50491,50973,50973,31153010208,20.351,41.080737,-95.9319319,Bellevue Medical Center,-95.94913626,41.13616366,6.3228230985825045 km,60,2018,"Census Tract 102.08, Sarpy County, Nebraska",10208,31,153,31153010208,3881,1975,1906,38.4,413,3605.0,8.0,96.0,273.0,0.0,98.0,3130.0,226.0,208.0,3075.0,44437.0,3831.0,282.0,198.0,215.0,290.0,409.0,284.0,188.0,677.0,3725,3639,86,31,153,10208,190.7031595,7979.323,19
22,50492,50974,50974,31153010108,1.963,41.1646002,-95.93269959999999,Bellevue Medical Center,-95.94913626,41.13616366,3.4463220615625665 km,157,2018,"Census Tract 101.08, Sarpy County, Nebraska",10108,31,153,31153010108,4167,1982,2185,38.7,724,3899.0,12.0,110.0,472.0,77.0,21.0,3207.0,227.0,833.0,2455.0,36181.0,4034.0,455.0,223.0,461.0,246.0,611.0,292.0,270.0,314.0,4092,3735,357,31,153,10108,2122.771268,4875.967,19
23,50495,50977,50977,31055002100,0.282,41.242871799999996,-95.9339372,Nebraska Medical Center,-95.9772,41.25667,3.936652507951745 km,24,2018,"Census Tract 21, Douglas County, Nebraska",2100,31,55,31055002100,2262,1317,945,32.3,189,2174.0,12.0,0.0,116.0,0.0,51.0,1995.0,41.0,1047.0,1018.0,21779.0,2183.0,325.0,203.0,246.0,178.0,240.0,162.0,27.0,50.0,2262,1691,571,31,55,2100,8021.276596,5175.541000000001,41
24,50497,50979,50979,31055002800,0.665,41.19797620000001,-95.93481379999999,Bellevue Medical Center,-95.94913626,41.13616366,6.969158943957478 km,92,2018,"Census Tract 28, Douglas County, Nebraska",2800,31,55,31055002800,4269,2144,2125,26.4,167,4198.0,55.0,10.0,82.0,0.0,232.0,3819.0,62.0,3341.0,827.0,25457.0,4250.0,454.0,236.0,518.0,583.0,384.0,198.0,20.0,102.0,4269,3344,925,31,55,2800,6419.548872,8098.174,26
25,50499,50981,50981,31025966000,108.23200000000001,40.856104200000004,-95.93562299999999,Bellevue Medical Center,-95.94913626,41.13616366,31.122452763915017 km,505,2018,"Census Tract 9660, Cass County, Nebraska",966000,31,25,31025966000,4274,2197,2077,43.8,740,4170.0,6.0,29.0,0.0,7.0,8.0,4120.0,72.0,130.0,4004.0,40176.0,4238.0,375.0,289.0,387.0,354.0,483.0,413.0,138.0,688.0,4255,4151,104,31,25,966000,39.48924532,35022.73299999999,45
26,50500,50982,50982,31055002700,0.616,41.2056183,-95.93568859999999,Nebraska Medical Center,-95.9772,41.25667,6.652704276962073 km,20,2018,"Census Tract 27, Douglas County, Nebraska",2700,31,55,31055002700,2875,1659,1216,26.1,140,2635.0,5.0,0.0,99.0,0.0,212.0,2319.0,169.0,2186.0,411.0,21043.0,2802.0,368.0,165.0,367.0,302.0,192.0,122.0,29.0,30.0,2875,2066,809,31,55,2700,4667.207792,8432.921000000002,46
27,50502,50984,50984,31055002400,0.514,41.2317951,-95.93612320000001,Nebraska Medical Center,-95.9772,41.25667,4.414469177304182 km,19,2018,"Census Tract 24, Douglas County, Nebraska",2400,31,55,31055002400,3939,2019,1920,29.3,246,3822.0,43.0,53.0,49.0,6.0,131.0,3540.0,45.0,2599.0,1085.0,24970.0,3835.0,347.0,362.0,399.0,520.0,378.0,161.0,6.0,39.0,3939,2844,1095,31,55,2400,7663.424125,5833.795,41
28,50503,50985,50985,31055000400,1.446,41.314983899999994,-95.93626009999998,CHI Health Immanuel,-96.01987,41.32185,7.0419798574707855 km,274,2018,"Census Tract 4, Douglas County, Nebraska",400,31,55,31055000400,2174,1156,1018,33.5,175,2090.0,14.0,8.0,159.0,0.0,120.0,1789.0,83.0,899.0,1044.0,16071.0,2173.0,318.0,258.0,259.0,156.0,154.0,64.0,19.0,20.0,2174,1430,744,31,55,400,1503.457815,8073.2869999999975,34
29,50504,50986,50986,31153010207,0.802,41.1099575,-95.9389878,Bellevue Medical Center,-95.94913626,41.13616366,3.032576928347988 km,213,2018,"Census Tract 102.07, Sarpy County, Nebraska",10207,31,153,31153010207,2589,1296,1293,37.0,431,2388.0,21.0,135.0,41.0,0.0,21.0,2170.0,154.0,296.0,1978.0,36303.0,2542.0,299.0,196.0,196.0,210.0,349.0,147.0,102.0,377.0,2488,2386,102,31,153,10207,3228.179551,4388.24,25
30,50505,50987,50987,31055000800,0.606,41.293729299999995,-95.9394197,Nebraska Medical Center,-95.9772,41.25667,5.192238942946366 km,17,2018,"Census Tract 8, Douglas County, Nebraska",800,31,55,31055000800,1592,679,913,39.6,230,1437.0,10.0,51.0,901.0,0.0,4.0,471.0,130.0,240.0,235.0,21976.0,1567.0,263.0,82.0,197.0,191.0,199.0,19.0,10.0,50.0,1592,1277,315,31,55,800,2627.0627059999997,6916.656999999997,42
31,50507,50989,50989,31055002600,0.321,41.2160314,-95.9408361,Nebraska Medical Center,-95.9772,41.25667,5.446379463577893 km,26,2018,"Census Tract 26, Douglas County, Nebraska",2600,31,55,31055002600,2589,1336,1253,26.1,133,2441.0,28.0,0.0,32.0,0.0,181.0,2200.0,78.0,1827.0,582.0,23902.0,2514.0,299.0,73.0,350.0,305.0,209.0,55.0,10.0,78.0,2573,2021,552,31,55,2600,8065.420561,7159.293,46
32,50508,50990,50990,31153010107,1.348,41.1723814,-95.9419441,Bellevue Medical Center,-95.94913626,41.13616366,4.067282306830859 km,206,2018,"Census Tract 101.07, Sarpy County, Nebraska",10107,31,153,31153010107,3875,1839,2036,35.5,447,3668.0,0.0,71.0,277.0,0.0,186.0,3134.0,139.0,893.0,2484.0,30619.0,3807.0,494.0,163.0,428.0,411.0,449.0,342.0,156.0,243.0,3829,3411,418,31,153,10107,2874.62908,5840.765999999999,21
33,50509,50991,50991,31055001200,0.7190000000000001,41.2782248,-95.94216259999999,Nebraska Medical Center,-95.9772,41.25667,3.7881701171557247 km,70,2018,"Census Tract 12, Douglas County, Nebraska",1200,31,55,31055001200,3051,1469,1582,36.3,295,2901.0,11.0,226.0,1964.0,5.0,6.0,689.0,117.0,191.0,536.0,17271.0,2930.0,486.0,343.0,325.0,404.0,153.0,38.0,21.0,37.0,3051,2313,738,31,55,1200,4243.393602,5228.651,30
34,50511,50993,50993,31055002000,0.633,41.2367844,-95.944284,Nebraska Medical Center,-95.9772,41.25667,3.534068382448467 km,23,2018,"Census Tract 20, Douglas County, Nebraska",2000,31,55,31055002000,3569,1961,1608,25.9,178,3310.0,73.0,7.0,0.0,0.0,494.0,2736.0,199.0,2646.0,666.0,22461.0,3430.0,381.0,325.0,395.0,235.0,356.0,163.0,62.0,70.0,3569,2508,1061,31,55,2000,5638.230648,4551.416999999999,31
35,50512,50994,50994,31055001900,0.191,41.2540466,-95.9445806,Nebraska Medical Center,-95.9772,41.25667,2.749301138546087 km,121,2018,"Census Tract 19, Douglas County, Nebraska",1900,31,55,31055001900,1748,1018,730,29.3,124,1579.0,4.0,137.0,403.0,0.0,28.0,1007.0,157.0,246.0,839.0,21014.0,1728.0,303.0,225.0,297.0,178.0,191.0,92.0,37.0,110.0,1730,1364,366,31,55,1900,9151.832461,2935.8330000000005,34
36,50513,50995,50995,31153010204,2.702,41.133903100000005,-95.9446885,Bellevue Medical Center,-95.94913626,41.13616366,0.4499885880354236 km,59,2018,"Census Tract 102.04, Sarpy County, Nebraska",10204,31,153,31153010204,3521,1860,1661,26.9,290,3415.0,25.0,135.0,483.0,19.0,64.0,2689.0,48.0,488.0,2326.0,38765.0,3446.0,266.0,134.0,374.0,317.0,332.0,372.0,201.0,348.0,3410,3206,204,31,153,10204,1303.108808,785.7850000000001,2
37,50514,50996,50996,31055001600,0.66,41.2637274,-95.9453323,Nebraska Medical Center,-95.9772,41.25667,2.783262409477462 km,90,2018,"Census Tract 16, Douglas County, Nebraska",1600,31,55,31055001600,2741,1220,1521,19.7,11,2632.0,19.0,300.0,96.0,12.0,34.0,2171.0,109.0,273.0,1958.0,3561.0,315.0,2026.0,129.0,51.0,64.0,24.0,24.0,10.0,39.0,2710,2627,83,31,55,1600,4153.0303030000005,3363.145,24
38,50517,50999,50999,31153010305,0.733,41.1237098,-95.945646,Bellevue Medical Center,-95.94913626,41.13616366,1.4137917204986934 km,466,2018,"Census Tract 103.05, Sarpy County, Nebraska",10305,31,153,31153010305,1666,881,785,24.2,0,1526.0,7.0,105.0,146.0,6.0,75.0,1187.0,86.0,224.0,1024.0,32595.0,1608.0,128.0,80.0,108.0,265.0,209.0,127.0,15.0,78.0,1374,1342,32,31,153,10305,2272.8512960000003,1855.618,8
39,50531,51013,51013,31055003300,0.5379999999999999,41.2413015,-95.9495171,Nebraska Medical Center,-95.9772,41.25667,2.880463016923364 km,272,2018,"Census Tract 33, Douglas County, Nebraska",3300,31,55,31055003300,2324,1164,1160,27.0,142,2239.0,19.0,14.0,283.0,0.0,203.0,1720.0,73.0,1317.0,594.0,17802.0,2294.0,355.0,205.0,287.0,181.0,143.0,67.0,33.0,41.0,2317,1519,798,31,55,3300,4319.702602,3650.609999999999,28
40,50532,51014,51014,31055000600,0.353,41.3030287,-95.9495323,Nebraska Medical Center,-95.9772,41.25667,5.646294018390251 km,271,2018,"Census Tract 6, Douglas County, Nebraska",600,31,55,31055000600,1423,662,761,27.1,121,1374.0,13.0,0.0,834.0,0.0,7.0,520.0,29.0,145.0,398.0,17604.0,1403.0,199.0,73.0,195.0,108.0,57.0,46.0,27.0,3.0,1423,986,437,31,55,600,4031.1614729999997,7021.512999999997,33
41,50534,51016,51016,31055000300,0.45399999999999996,41.3114693,-95.949928,CHI Health Immanuel,-96.01987,41.32185,5.968729189970072 km,69,2018,"Census Tract 3, Douglas County, Nebraska",300,31,55,31055000300,2455,1207,1248,33.6,223,2363.0,21.0,0.0,1477.0,0.0,0.0,865.0,68.0,194.0,699.0,16300.0,2393.0,457.0,249.0,233.0,189.0,212.0,52.0,46.0,52.0,2455,1913,542,31,55,300,5407.488987,6484.139,37
42,50536,51018,51018,31055003200,0.547,41.2175703,-95.95106690000001,Nebraska Medical Center,-95.9772,41.25667,4.8637130066351695 km,11,2018,"Census Tract 32, Douglas County, Nebraska",3200,31,55,31055003200,2682,1425,1257,30.2,217,2618.0,22.0,13.0,112.0,8.0,171.0,2292.0,19.0,2015.0,452.0,22106.0,2607.0,348.0,120.0,331.0,226.0,216.0,75.0,45.0,24.0,2674,1959,715,31,55,3200,4903.1078609999995,6238.465,37
43,50539,51021,51021,31055000200,1.008,41.329258,-95.95168840000001,CHI Health Immanuel,-96.01987,41.32185,5.767139643052943 km,16,2018,"Census Tract 2, Douglas County, Nebraska",200,31,55,31055000200,3578,1568,2010,35.5,443,3340.0,20.0,9.0,997.0,0.0,29.0,2285.0,218.0,99.0,2215.0,23346.0,3461.0,584.0,280.0,459.0,274.0,342.0,215.0,93.0,231.0,3481,3192,289,31,55,200,3549.603175,7105.292999999998,31
44,50540,51022,51022,31055000700,0.358,41.2943881,-95.9517618,Nebraska Medical Center,-95.9772,41.25667,4.699971215999859 km,262,2018,"Census Tract 7, Douglas County, Nebraska",700,31,55,31055000700,949,410,539,39.7,162,851.0,0.0,0.0,722.0,0.0,8.0,121.0,75.0,28.0,121.0,11189.0,926.0,280.0,165.0,71.0,68.0,61.0,8.0,0.0,4.0,949,713,236,31,55,700,2650.837989,6378.1079999999965,33
45,50541,51023,51023,31055001100,0.7290000000000001,41.278552000000005,-95.951796,Nebraska Medical Center,-95.9772,41.25667,3.2306684911776604 km,112,2018,"Census Tract 11, Douglas County, Nebraska",1100,31,55,31055001100,2877,1272,1605,23.6,164,2625.0,0.0,34.0,1964.0,0.0,0.0,627.0,198.0,400.0,275.0,15762.0,2821.0,445.0,283.0,277.0,301.0,158.0,30.0,19.0,7.0,2877,2357,520,31,55,1100,3946.502058,4418.67,31
46,50544,51026,51026,31131966600,239.61,40.64195720000001,-95.95272920000001,Bellevue Medical Center,-95.94913626,41.13616366,54.88333501156766 km,444,2018,"Census Tract 9666, Otoe County, Nebraska",966600,31,131,31131966600,2052,1045,1007,44.6,379,1976.0,0.0,0.0,2.0,0.0,31.0,1943.0,48.0,58.0,1922.0,28929.0,2009.0,325.0,188.0,230.0,233.0,255.0,161.0,59.0,227.0,2042,1987,55,31,131,966600,8.563916363999999,60917.19699999998,57
47,50546,51028,51028,31055002900,1.02,41.198434899999995,-95.9533287,Nebraska Medical Center,-95.9772,41.25667,6.7701124243014155 km,93,2018,"Census Tract 29, Douglas County, Nebraska",2900,31,55,31055002900,5651,2613,3038,26.4,334,5019.0,30.0,19.0,1186.0,0.0,395.0,3389.0,425.0,2981.0,1030.0,19129.0,5422.0,1030.0,272.0,783.0,617.0,311.0,139.0,44.0,50.0,5651,3945,1706,31,55,2900,5540.196078,7992.691,46
48,50548,51030,51030,31055004000,0.384,41.2560986,-95.9541775,Nebraska Medical Center,-95.9772,41.25667,1.9305202916550963 km,150,2018,"Census Tract 40, Douglas County, Nebraska",4000,31,55,31055004000,3019,1813,1206,32.2,340,2884.0,19.0,63.0,346.0,0.0,7.0,2449.0,95.0,678.0,1787.0,22847.0,2849.0,521.0,325.0,444.0,270.0,324.0,256.0,94.0,191.0,2869,2450,419,31,55,4000,7861.979167,2127.6340000000005,22
49,50550,51032,51032,31055003900,0.18600000000000003,41.2505974,-95.9542404,Nebraska Medical Center,-95.9772,41.25667,2.039047311055007 km,123,2018,"Census Tract 39, Douglas County, Nebraska",3900,31,55,31055003900,2602,1362,1240,23.3,97,2218.0,0.0,72.0,118.0,22.0,183.0,1823.0,248.0,1344.0,652.0,20338.0,2466.0,267.0,212.0,347.0,167.0,234.0,49.0,53.0,33.0,2602,1973,629,31,55,3900,13989.247309999999,2383.0379999999996,21
50,50552,51034,51034,31153010501,3.3,41.165706899999996,-95.9570113,Bellevue Medical Center,-95.94913626,41.13616366,3.346910869828191 km,173,2018,"Census Tract 105.01, Sarpy County, Nebraska",10501,31,153,31153010501,7966,4037,3929,30.6,897,7619.0,94.0,283.0,390.0,0.0,251.0,6601.0,217.0,1984.0,4983.0,31901.0,7736.0,928.0,369.0,708.0,920.0,857.0,910.0,202.0,554.0,7805,6680,1125,31,153,10501,2413.939394,4228.1449999999995,10
51,50553,51035,51035,31153010206,0.6940000000000001,41.114042600000005,-95.9570839,Bellevue Medical Center,-95.94913626,41.13616366,2.545727999759111 km,158,2018,"Census Tract 102.06, Sarpy County, Nebraska",10206,31,153,31153010206,4582,2176,2406,33.2,445,4281.0,8.0,64.0,508.0,16.0,19.0,3666.0,255.0,445.0,3318.0,38068.0,4510.0,519.0,158.0,375.0,355.0,581.0,315.0,144.0,692.0,4493,4106,387,31,153,10206,6602.3054759999995,3858.823,20
52,50557,51039,51039,31055005100,0.318,41.2673642,-95.960396,Nebraska Medical Center,-95.9772,41.25667,1.8421754741213112 km,77,2018,"Census Tract 51, Douglas County, Nebraska",5100,31,55,31055005100,2503,1193,1310,27.6,170,2440.0,14.0,100.0,1103.0,0.0,25.0,1198.0,43.0,121.0,1102.0,20306.0,2407.0,413.0,264.0,237.0,308.0,185.0,89.0,37.0,102.0,2503,2113,390,31,55,5100,7871.069181999999,2573.5140000000006,17
53,50559,51041,51041,31153010306,0.469,41.124971200000005,-95.9610156,Bellevue Medical Center,-95.94913626,41.13616366,1.5937481243451492 km,469,2018,"Census Tract 103.06, Sarpy County, Nebraska",10306,31,153,31153010306,2560,1265,1295,24.0,8,2172.0,7.0,68.0,311.0,0.0,141.0,1645.0,280.0,332.0,1513.0,32639.0,2441.0,180.0,50.0,143.0,440.0,290.0,207.0,48.0,132.0,1998,1951,47,31,153,10306,5458.422175,2607.453,15
